Setpoint_X,Setpoint_Y,INE,ISW,ISE,INW,ONE,ONW,OSE,OSW,CIR
1770,1770,5085,5066,4864,4997,732,714,699,704,0
1770,1770,5076,5082,4867,4995,733,714,699,703,0
1770,1770,5076,5059,4845,4989,733,713,699,703,0
1770,1770,5078,5097,4854,5007,732,713,699,703,0
1770,1770,5073,5067,4876,4994,733,714,699,703,0
1770,1770,5071,5064,4842,4988,733,714,699,703,0
1770,1770,5075,5105,4853,5002,733,714,699,704,0
1770,1770,5077,5061,4851,4984,733,714,699,703,0
1770,1770,5071,5062,4860,4993,732,714,699,703,0
1770,1770,5077,5087,4875,4996,733,714,699,703,0
1770,1770,5078,5072,4831,4980,732,714,700,704,0
1770,1770,5080,5086,4848,5010,733,714,700,704,0
1770,1770,5077,5088,4865,4993,732,714,699,703,0
1770,1770,5076,5053,4850,4977,733,714,699,703,0
1770,1770,5075,5095,4856,5009,733,714,699,703,0
1770,1770,5079,5076,4856,4990,733,714,700,704,0
1770,1770,5071,5058,4842,4989,733,714,699,703,0
1770,1770,5086,5107,4856,5005,732,714,699,703,0
1770,1770,5077,5045,4866,4973,733,714,699,703,0
1770,1770,5070,5066,4863,4998,732,714,699,703,0
1770,1770,5077,5120,4842,5012,732,714,699,703,0
1770,1770,5081,5062,4852,4993,733,714,699,703,0
1770,1770,5068,5075,4867,5005,733,714,699,703,0
1770,1770,5079,5073,4875,4990,732,714,699,703,0
1770,1770,5078,5070,4848,4999,733,714,700,703,0
1770,1770,5079,5104,4858,5007,733,714,699,703,0
1770,1770,5085,5057,4869,4989,733,714,699,703,0
1770,1770,5074,5053,4849,4981,732,714,699,703,0
1770,1770,5084,5097,4862,5004,733,714,699,703,0
1770,1770,5082,5063,4841,4991,733,714,699,703,0
1770,1770,5078,5086,4840,5010,732,714,699,704,0
1770,1770,5077,5100,4852,5002,732,714,699,703,0
1770,1770,5077,5065,4837,4991,733,714,699,703,0
1770,1770,5082,5092,4849,5006,733,714,699,703,0
1770,1770,5088,5082,4850,4994,732,714,700,703,0
1770,1770,5078,5063,4837,4982,733,714,699,703,0
1770,1770,5079,5081,4879,4996,733,714,699,703,0
1770,1770,5081,5061,4866,4988,733,715,700,704,0
1770,1770,5075,5077,4835,4996,732,714,699,703,0
1770,1770,5077,5119,4846,5019,733,714,699,703,0
1770,1770,5078,5083,4830,5001,733,714,699,703,0
1770,1770,5074,5098,4839,5010,733,714,699,703,0
1770,1770,5076,5086,4865,4999,733,714,700,703,0
1770,1770,5070,5037,4870,4977,733,714,699,703,0
1770,1770,5067,5083,4865,4991,733,714,699,703,0
1770,1770,5080,5090,4845,4995,733,714,699,703,0
1770,1770,5078,5076,4828,4992,733,714,699,704,0
1770,1770,5077,5110,4849,5003,733,714,699,703,0
1770,1770,5080,5064,4853,4984,733,714,699,703,0
1770,1770,5072,5061,4847,4981,733,714,699,703,0
1770,1770,5076,5104,4852,4994,733,714,699,704,0
1770,1770,5080,5069,4842,4976,733,714,699,703,0
1770,1770,5075,5085,4847,4999,733,714,700,704,0
1770,1770,5078,5081,4864,4989,733,714,699,704,0
1770,1770,5077,5060,4844,4980,733,714,700,704,0
1770,1770,5070,5084,4864,4984,733,714,699,703,0
1770,1770,5073,5060,4861,4979,732,714,699,703,0
1770,1770,5073,5048,4859,4978,733,714,699,703,0
1770,1770,5077,5089,4876,4993,733,714,699,704,0
1770,1770,5076,5033,4876,4967,733,714,699,703,0
1770,1770,5071,5039,4887,4975,733,713,699,703,0
1770,1770,5075,5073,4876,4991,733,714,699,703,0
1770,1770,5071,5038,4867,4979,733,714,699,703,0
1770,1770,5069,5068,4884,4991,733,714,699,703,0
1770,1770,5077,5071,4865,4977,733,714,699,703,0
1770,1770,5075,5070,4838,4987,732,714,699,704,0
1770,1770,5075,5101,4851,4999,733,714,699,703,0
1770,1770,5081,5066,4848,4995,732,714,699,703,0
1770,1770,5075,5062,4854,4992,732,714,699,704,0
1770,1770,5083,5083,4870,5007,733,714,699,704,0
1770,1770,5084,5060,4849,4988,733,714,699,703,0
1770,1770,5074,5081,4850,5001,733,714,699,703,0
