Setpoint_X,Setpoint_Y,INE,ISW,ISE,INW,ONE,ONW,OSE,OSW,CIR
184,3357,6399,8616,9660,9924,738,717,704,711,0
184,3357,6332,8787,9567,9662,737,717,704,711,0
184,3357,6605,8597,9513,9921,738,717,704,710,0
184,3357,6072,8744,9732,9764,738,717,704,711,0
184,3357,6359,8682,9659,9838,738,718,704,711,0
184,3357,6484,8549,9694,10037,737,718,704,711,0
184,3357,6257,8646,9803,9887,738,718,704,712,0
184,3357,6544,8622,9571,9980,738,717,704,711,0
184,3357,6125,8712,9737,9909,738,718,704,711,0
184,3357,6505,8453,9662,10082,738,717,704,711,0
184,3357,6475,8670,9678,9851,737,717,704,711,0
184,3357,6568,8555,9719,10031,738,717,704,711,0
184,3357,6643,8478,9711,10038,738,717,704,711,0
184,3357,6537,8809,9811,9654,738,718,704,711,0
184,3357,6488,8466,9713,10115,737,717,704,711,0
184,3357,6869,8752,9679,9655,738,717,704,711,0
184,3357,6596,8744,9695,9768,738,717,703,711,0
184,3357,6878,8476,9638,9957,738,718,704,711,0
184,3357,6515,8853,9706,9788,737,717,703,710,0
184,3357,6676,8569,9594,10081,738,718,704,711,0
184,3357,6805,8631,9624,10022,738,717,704,712,0
184,3357,6424,8872,9723,9756,738,718,704,711,0
184,3357,7028,8581,9437,9984,738,717,704,711,0
184,3357,6644,8888,9734,9602,737,717,703,711,0
184,3357,6857,8651,9624,9759,738,717,704,710,0
184,3357,6831,8592,9524,9958,738,718,705,712,0
184,3357,6472,8868,9724,9590,738,718,704,711,0
184,3357,6779,8528,9576,9968,737,718,704,711,0
184,3357,6493,8833,9787,9655,737,718,704,711,0
184,3357,6447,8679,9802,9746,738,717,704,711,0
184,3357,6607,8679,9708,9932,738,717,704,711,0
184,3357,6401,8731,9756,9802,737,717,704,711,0
184,3357,6683,8567,9639,9936,739,718,705,712,0
184,3357,6477,8675,9646,9947,737,717,704,711,0
184,3357,6433,8622,9633,9881,738,718,703,711,0
184,3357,6582,8540,9733,9946,738,718,704,711,0
184,3357,6409,8749,9630,9705,737,717,704,710,0
184,3357,6572,8495,9714,9930,738,717,704,711,0
184,3357,6577,8635,9642,9874,737,718,704,711,0
184,3357,6457,8647,9611,9958,738,717,704,710,0
184,3357,6750,8663,9777,9862,738,718,704,711,0
184,3357,6532,8781,9771,9735,737,718,704,710,0
184,3357,6633,8514,9648,9999,738,718,704,710,0
184,3357,6576,8760,9809,9762,738,717,703,711,0
184,3357,6570,8536,9738,10030,738,717,704,711,0
184,3357,6762,8492,9731,10041,737,717,704,711,0
184,3357,6652,8679,9781,9862,738,718,704,711,0
184,3357,6591,8397,9614,10105,738,718,704,710,0
184,3357,6506,8646,9682,9855,738,717,704,711,0
184,3357,6728,8532,9740,10020,738,718,705,711,0
184,3357,6516,8515,9555,10073,738,717,704,711,0
184,3357,6182,8812,9700,9868,738,717,704,712,0
184,3357,6420,8442,9470,10184,738,718,703,710,0
184,3357,6449,8652,9740,9923,738,717,704,711,0
184,3357,6327,8686,9744,9918,738,718,704,711,0
184,3357,6448,8550,9491,10108,738,717,704,711,0
184,3357,6052,8745,9750,9906,739,718,705,712,0
184,3357,6397,8509,9547,10130,738,718,704,711,0
184,3357,6469,8572,9589,10144,738,718,704,711,0
184,3357,6105,8713,9815,9960,737,717,704,711,0
