Setpoint_X,Setpoint_Y,INE,ISW,ISE,INW,ONE,ONW,OSE,OSW,CIR
1770,1770,7246,7326,7678,7714,743,723,707,718,0
1770,1770,7484,7314,7585,7643,743,723,707,718,0
1770,1770,7661,7262,7394,7820,742,723,707,718,0
1770,1770,7141,7226,7807,7647,742,723,707,718,0
1770,1770,7658,7224,7592,7685,742,723,707,718,0
1770,1770,7386,7230,7692,7685,742,723,707,718,0
1770,1770,7292,7337,7663,7654,742,723,707,718,0
1770,1770,7673,7212,7490,7772,742,723,707,718,0
1770,1770,7154,7255,7716,7684,742,723,707,718,0
1770,1770,7524,7267,7569,7707,742,723,707,718,0
1770,1770,7531,7230,7556,7743,742,723,707,718,0
1770,1770,7241,7304,7686,7677,743,723,708,718,0
1770,1770,7736,7242,7513,7723,742,723,707,718,0
1770,1770,7349,7326,7617,7697,742,723,706,717,0
1770,1770,7454,7304,7641,7598,742,723,707,718,0
1770,1770,7681,7209,7531,7706,742,723,707,718,0
1770,1770,7171,7236,7812,7635,742,723,707,718,0
1770,1770,7661,7240,7600,7672,743,724,707,718,0
1770,1770,7422,7248,7663,7668,742,723,707,718,0
1770,1770,7291,7242,7829,7584,743,724,708,719,0
1770,1770,7710,7187,7578,7720,742,723,707,718,0
1770,1770,7188,7221,7891,7549,743,723,707,718,0
1770,1770,7515,7196,7795,7573,743,723,707,718,0
1770,1770,7637,7143,7713,7647,742,724,708,718,0
1770,1770,7108,7184,8034,7526,742,723,708,718,0
1770,1770,7736,7157,7655,7665,743,723,707,718,0
1770,1770,7367,7309,7770,7674,742,723,708,718,0
1770,1770,7268,7262,7790,7566,742,723,707,718,0
1770,1770,7750,7142,7487,7735,742,723,707,718,0
1770,1770,7101,7147,7959,7602,742,723,707,718,0
1770,1770,7539,7199,7705,7640,742,723,707,718,0
1770,1770,7627,7176,7613,7724,742,723,707,718,0
1770,1770,7099,7181,7972,7537,742,723,707,718,0
1770,1770,7764,7185,7457,7718,742,723,707,718,0
1770,1770,7348,7392,7628,7639,743,722,707,718,0
1770,1770,7344,7363,7632,7589,742,724,707,718,0
1770,1770,7760,7200,7359,7813,742,723,707,718,0
1770,1770,7097,7231,7857,7640,742,723,707,718,0
1770,1770,7597,7288,7544,7667,743,723,707,718,0
1770,1770,7607,7198,7517,7716,743,723,707,718,0
1770,1770,7164,7205,7920,7575,743,723,707,718,0
1770,1770,7820,7179,7377,7764,743,723,707,718,0
1770,1770,7348,7347,7613,7700,742,722,707,718,0
1770,1770,7354,7328,7598,7610,741,723,707,718,0
1770,1770,7780,7209,7307,7854,742,723,707,718,0
1770,1770,7132,7251,7818,7661,742,723,707,718,0
1770,1770,7619,7253,7491,7748,742,723,707,718,0
1770,1770,7585,7238,7461,7807,742,723,707,718,0
1770,1770,7120,7193,7842,7620,742,723,707,718,0
1770,1770,7762,7189,7332,7852,742,723,707,718,0
1770,1770,7275,7312,7594,7705,742,723,708,718,0
1770,1770,7398,7339,7586,7663,742,723,707,718,0
1770,1770,7700,7202,7360,7840,743,723,707,718,0
1770,1770,7120,7250,7813,7658,742,723,707,718,0
1770,1770,7632,7250,7491,7731,743,724,708,719,0
1770,1770,7501,7214,7592,7749,742,724,707,718,0
1770,1770,7194,7272,7798,7629,743,723,708,719,0
1770,1770,7791,7235,7367,7870,742,723,707,718,0
1770,1770,7280,7370,7650,7773,742,723,707,718,0
1770,1770,7508,7335,7611,7694,743,723,708,718,0
1770,1770,7795,7266,7401,7860,743,724,708,719,0
1770,1770,7195,7254,7873,7657,742,723,707,718,0
1770,1770,7748,7268,7506,7766,742,724,707,718,0
