Setpoint_X,Setpoint_Y,INE,ISW,ISE,INW,ONE,ONW,OSE,OSW,CIR
3357,184,6218,3593,10186,10207,739,718,705,711,0
3357,184,5676,3901,10187,10207,738,718,704,711,0
3357,184,5732,3822,10187,10207,739,718,704,710,0
3357,184,6299,3632,10186,10207,739,718,704,711,0
3357,184,5431,3990,10187,10207,739,718,705,711,0
3357,184,6088,3684,10187,10207,739,717,704,711,0
3357,184,6154,3761,10187,10207,739,718,705,711,0
3357,184,5565,3911,10187,10206,739,718,705,711,0
3357,184,6240,3619,10186,10207,739,718,705,711,0
3357,184,5609,3908,10187,10207,739,718,705,711,0
3357,184,5997,3770,10187,10207,739,718,704,711,0
3357,184,6064,3719,10186,10207,739,718,705,711,0
3357,184,5469,3980,10186,10207,739,718,705,711,0
3357,184,6058,3676,10187,10207,739,718,705,712,0
3357,184,5921,3841,10187,10207,739,718,704,711,0
3357,184,5786,3878,10187,10207,739,718,705,711,0
3357,184,6093,3670,10185,10207,739,718,704,711,0
3357,184,5530,3965,10187,10207,739,718,705,711,0
3357,184,5867,3748,10187,10207,739,718,704,710,0
3357,184,6087,3760,10187,10207,739,718,705,712,0
3357,184,5566,3949,10187,10207,739,718,704,711,0
3357,184,6147,3673,10187,10207,740,718,705,712,0
3357,184,5728,3927,10187,10207,739,718,705,711,0
3357,184,5901,3816,10187,10208,739,719,704,711,0
3357,184,6218,3698,10185,10207,739,718,704,711,0
3357,184,5452,4017,10187,10207,739,718,705,711,0
3357,184,6272,3672,10187,10207,738,717,704,711,0
3357,184,6087,3801,10187,10207,739,718,704,711,0
3357,184,5640,3930,10187,10207,738,718,705,711,0
3357,184,6326,3619,10186,10207,739,717,705,711,0
3357,184,5662,3944,10187,10206,739,718,704,711,0
3357,184,6061,3785,10187,10207,739,717,705,711,0
3357,184,6166,3677,10187,10207,739,718,704,710,0
3357,184,5486,3984,10187,10207,738,718,705,711,0
3357,184,6122,3649,10187,10208,739,718,705,711,0
3357,184,6006,3803,10187,10207,739,718,705,710,0
3357,184,5691,3907,10187,10208,738,718,704,711,0
3357,184,6349,3594,10186,10207,739,718,704,711,0
3357,184,5601,3958,10188,10207,739,718,705,710,0
3357,184,6219,3776,10187,10208,739,718,705,711,0
3357,184,6090,3688,10186,10207,739,718,704,711,0
