Timestamp,Group,Value1,Value2,Value3,Value4,Value5,Value6,Value7,Value8
2025-02-13 11:14:41,G1,0.0,159.0,37.0,200.0,73.0,157.0,0.0,160.0
2025-02-13 11:14:41,G2,64.0,76.0,74.0,8.0,0.0,293.0,6.0,132.0
2025-02-13 11:14:41,G3,80.0,160.0,215.0,0.0,6.0,188.0,109.0,145.0
2025-02-13 11:14:41,G4,0.0,141.0,30.0,0.0,1.0,74.0,1.0,302.0
2025-02-13 11:14:43,G1,0.0,182.0,39.0,160.0,90.0,103.0,0.0,113.0
2025-02-13 11:14:43,G2,113.0,74.0,61.0,19.0,0.0,238.0,5.0,101.0
2025-02-13 11:14:43,G3,143.0,101.0,177.0,0.0,7.0,216.0,268.0,98.0
2025-02-13 11:14:43,G4,3.0,213.0,25.0,0.0,0.0,78.0,14.0,202.0
2025-02-13 11:14:43,G1,0.0,183.0,44.0,248.0,92.0,103.0,0.0,103.0
2025-02-13 11:14:43,G2,65.0,65.0,44.0,35.0,0.0,153.0,6.0,80.0
2025-02-13 11:14:43,G3,108.0,208.0,354.0,0.0,7.0,168.0,159.0,103.0
2025-02-13 11:14:44,G4,1.0,154.0,44.0,2.0,0.0,79.0,3.0,291.0
2025-02-13 11:14:44,G1,0.0,128.0,46.0,317.0,59.0,98.0,0.0,95.0
2025-02-13 11:14:44,G2,105.0,93.0,65.0,24.0,0.0,255.0,7.0,123.0
2025-02-13 11:14:44,G3,132.0,119.0,193.0,0.0,24.0,215.0,217.0,114.0
2025-02-13 11:14:44,G4,3.0,197.0,27.0,0.0,0.0,75.0,9.0,188.0
2025-02-13 11:14:44,G1,0.0,142.0,36.0,109.0,34.0,134.0,0.0,138.0
2025-02-13 11:14:44,G2,109.0,80.0,69.0,22.0,0.0,189.0,8.0,133.0
2025-02-13 11:14:45,G3,141.0,216.0,330.0,0.0,11.0,154.0,137.0,90.0
2025-02-13 11:14:45,G4,3.0,225.0,40.0,0.0,1.0,75.0,3.0,211.0
2025-02-13 11:14:45,G1,0.0,214.0,28.0,176.0,97.0,117.0,0.0,109.0
2025-02-13 11:14:45,G2,78.0,90.0,60.0,16.0,0.0,278.0,6.0,105.0
2025-02-13 11:14:45,G3,91.0,157.0,337.0,0.0,18.0,153.0,115.0,114.0
2025-02-13 11:14:45,G4,0.0,192.0,40.0,2.0,0.0,73.0,1.0,175.0
2025-02-13 11:14:46,G1,0.0,124.0,37.0,134.0,77.0,125.0,0.0,138.0
2025-02-13 11:14:46,G2,128.0,100.0,60.0,33.0,0.0,256.0,8.0,148.0
2025-02-13 11:14:46,G3,80.0,215.0,236.0,0.0,13.0,142.0,244.0,113.0
2025-02-13 11:14:46,G4,1.0,212.0,28.0,3.0,0.0,79.0,19.0,275.0
2025-02-13 11:14:46,G1,0.0,263.0,45.0,160.0,61.0,89.0,0.0,156.0
2025-02-13 11:14:46,G2,87.0,123.0,79.0,19.0,0.0,295.0,7.0,160.0
2025-02-13 11:14:46,G3,79.0,134.0,160.0,0.0,14.0,203.0,193.0,171.0
2025-02-13 11:14:47,G4,1.0,111.0,23.0,1.0,0.0,76.0,7.0,335.0
2025-02-13 11:14:48,G1,0.0,220.0,35.0,146.0,103.0,95.0,0.0,115.0
2025-02-13 11:14:48,G2,97.0,100.0,66.0,8.0,0.0,293.0,5.0,104.0
2025-02-13 11:14:48,G3,96.0,141.0,200.0,0.0,24.0,202.0,123.0,118.0
2025-02-13 11:14:48,G4,1.0,160.0,31.0,3.0,0.0,79.0,1.0,141.0
2025-02-13 11:14:49,G1,0.0,174.0,51.0,226.0,110.0,103.0,0.0,123.0
2025-02-13 11:14:49,G2,64.0,118.0,46.0,36.0,0.0,223.0,6.0,135.0
2025-02-13 11:14:49,G3,105.0,139.0,150.0,0.0,17.0,181.0,242.0,146.0
2025-02-13 11:14:49,G4,0.0,200.0,20.0,0.0,0.0,74.0,11.0,276.0
2025-02-13 11:14:49,G1,0.0,109.0,36.0,301.0,125.0,117.0,0.0,144.0
2025-02-13 11:14:49,G2,119.0,73.0,66.0,51.0,0.0,250.0,5.0,94.0
2025-02-13 11:14:49,G3,94.0,111.0,266.0,0.0,3.0,205.0,322.0,160.0
2025-02-13 11:14:50,G4,0.0,172.0,38.0,11.0,0.0,78.0,13.0,211.0
2025-02-13 11:14:50,G1,0.0,121.0,58.0,179.0,54.0,114.0,0.0,91.0
2025-02-13 11:14:50,G2,107.0,95.0,55.0,39.0,0.0,208.0,8.0,132.0
2025-02-13 11:14:50,G3,77.0,229.0,288.0,0.0,0.0,244.0,339.0,95.0
2025-02-13 11:14:50,G4,1.0,157.0,39.0,0.0,0.0,83.0,21.0,193.0
2025-02-13 11:14:50,G1,0.0,252.0,44.0,124.0,76.0,91.0,0.0,91.0
2025-02-13 11:14:50,G2,50.0,124.0,56.0,3.0,0.0,159.0,7.0,148.0
2025-02-13 11:14:51,G3,109.0,141.0,121.0,0.0,10.0,298.0,90.0,99.0
2025-02-13 11:14:51,G4,2.0,160.0,23.0,3.0,0.0,88.0,0.0,224.0
2025-02-13 11:14:51,G1,0.0,234.0,37.0,91.0,88.0,148.0,0.0,94.0
2025-02-13 11:14:51,G2,65.0,103.0,82.0,15.0,0.0,264.0,8.0,149.0
2025-02-13 11:14:51,G3,79.0,150.0,118.0,0.0,13.0,354.0,235.0,103.0
2025-02-13 11:14:51,G4,1.0,195.0,19.0,9.0,0.0,91.0,11.0,234.0
2025-02-13 11:14:52,G1,0.0,227.0,53.0,160.0,72.0,106.0,0.0,116.0
2025-02-13 11:14:53,G2,88.0,90.0,62.0,34.0,0.0,228.0,5.0,108.0
2025-02-13 11:14:53,G3,121.0,148.0,348.0,0.0,6.0,265.0,175.0,109.0
2025-02-13 11:14:53,G4,3.0,160.0,40.0,0.0,0.0,54.0,5.0,178.0
2025-02-13 11:14:53,G1,0.0,146.0,34.0,230.0,75.0,134.0,0.0,122.0
2025-02-13 11:14:53,G2,102.0,74.0,60.0,33.0,0.0,168.0,7.0,103.0
2025-02-13 11:14:53,G3,108.0,142.0,330.0,0.0,7.0,158.0,145.0,108.0
2025-02-13 11:14:53,G4,1.0,179.0,40.0,1.0,0.0,73.0,3.0,193.0
2025-02-13 11:14:54,G1,0.0,227.0,33.0,218.0,65.0,98.0,0.0,120.0
2025-02-13 11:14:54,G2,77.0,122.0,53.0,24.0,0.0,190.0,6.0,171.0
2025-02-13 11:14:54,G3,107.0,166.0,218.0,0.0,26.0,186.0,149.0,93.0
2025-02-13 11:14:54,G4,1.0,214.0,25.0,3.0,0.0,73.0,3.0,176.0
2025-02-13 11:14:54,G1,1.0,253.0,47.0,149.0,63.0,96.0,0.0,86.0
2025-02-13 11:14:54,G2,94.0,142.0,80.0,19.0,0.0,355.0,7.0,113.0
2025-02-13 11:14:54,G3,135.0,134.0,152.0,0.0,15.0,210.0,262.0,93.0
2025-02-13 11:14:55,G4,4.0,272.0,25.0,9.0,0.0,75.0,13.0,128.0
2025-02-13 11:14:55,G1,0.0,185.0,31.0,104.0,58.0,131.0,0.0,161.0
2025-02-13 11:14:55,G2,80.0,82.0,88.0,14.0,0.0,274.0,7.0,117.0
2025-02-13 11:14:55,G3,160.0,156.0,280.0,0.0,3.0,153.0,159.0,125.0
2025-02-13 11:14:55,G4,6.0,174.0,33.0,4.0,0.0,77.0,3.0,367.0
2025-02-13 11:14:55,G1,0.0,206.0,40.0,288.0,91.0,96.0,0.0,93.0
2025-02-13 11:14:55,G2,61.0,90.0,77.0,37.0,0.0,303.0,6.0,108.0
2025-02-13 11:14:56,G3,101.0,160.0,159.0,0.0,11.0,221.0,187.0,73.0
2025-02-13 11:14:56,G4,0.0,236.0,21.0,10.0,0.0,78.0,6.0,248.0
2025-02-13 11:14:56,G1,0.0,160.0,31.0,200.0,109.0,98.0,0.0,170.0
2025-02-13 11:14:56,G2,96.0,80.0,57.0,14.0,0.0,210.0,6.0,158.0
2025-02-13 11:14:56,G3,112.0,140.0,160.0,0.0,15.0,188.0,113.0,101.0
2025-02-13 11:14:56,G4,1.0,202.0,22.0,9.0,0.0,73.0,1.0,191.0
2025-02-13 11:14:57,G1,0.0,185.0,39.0,239.0,80.0,141.0,0.0,104.0
2025-02-13 11:14:58,G2,124.0,80.0,68.0,29.0,0.0,218.0,6.0,114.0
2025-02-13 11:14:58,G3,179.0,144.0,228.0,0.0,4.0,195.0,195.0,88.0
2025-02-13 11:14:58,G4,7.0,174.0,28.0,0.0,0.0,73.0,7.0,133.0
2025-02-13 11:14:58,G1,1.0,200.0,46.0,272.0,60.0,111.0,0.0,145.0
2025-02-13 11:14:58,G2,103.0,80.0,76.0,35.0,0.0,259.0,7.0,133.0
2025-02-13 11:14:58,G3,176.0,156.0,246.0,0.0,26.0,253.0,217.0,91.0
2025-02-13 11:14:58,G4,5.0,174.0,29.0,2.0,0.0,88.0,9.0,181.0
2025-02-13 11:14:59,G1,2.0,264.0,39.0,138.0,53.0,104.0,0.0,160.0
2025-02-13 11:14:59,G2,55.0,115.0,88.0,26.0,0.0,290.0,7.0,126.0
2025-02-13 11:14:59,G3,101.0,126.0,341.0,0.0,6.0,271.0,329.0,96.0
2025-02-13 11:14:59,G4,0.0,250.0,43.0,2.0,0.0,83.0,18.0,273.0
2025-02-13 11:14:59,G1,0.0,133.0,38.0,62.0,58.0,159.0,0.0,158.0
2025-02-13 11:14:59,G2,92.0,119.0,69.0,40.0,0.0,254.0,8.0,153.0
2025-02-13 11:14:59,G3,66.0,136.0,160.0,0.0,23.0,172.0,263.0,92.0
2025-02-13 11:15:00,G4,0.0,262.0,23.0,0.0,0.0,75.0,14.0,160.0
2025-02-13 11:15:00,G1,0.0,235.0,33.0,59.0,91.0,135.0,0.0,213.0
2025-02-13 11:15:00,G2,46.0,130.0,72.0,40.0,0.0,274.0,8.0,156.0
2025-02-13 11:15:00,G3,104.0,143.0,299.0,0.0,20.0,189.0,263.0,148.0
2025-02-13 11:15:00,G4,1.0,127.0,36.0,0.0,0.0,78.0,13.0,241.0
2025-02-13 11:15:00,G1,0.0,210.0,39.0,297.0,48.0,101.0,0.0,143.0
2025-02-13 11:15:00,G2,53.0,121.0,62.0,50.0,0.0,160.0,8.0,156.0
2025-02-13 11:15:01,G3,64.0,137.0,280.0,0.0,29.0,180.0,207.0,140.0
2025-02-13 11:15:01,G4,0.0,133.0,33.0,3.0,0.0,73.0,8.0,371.0
2025-02-13 11:15:02,G1,2.0,160.0,54.0,199.0,78.0,145.0,0.0,147.0
2025-02-13 11:15:02,G2,68.0,100.0,88.0,30.0,0.0,279.0,8.0,142.0
2025-02-13 11:15:02,G3,112.0,135.0,357.0,0.0,21.0,210.0,175.0,76.0
2025-02-13 11:15:02,G4,2.0,172.0,45.0,3.0,0.0,83.0,5.0,222.0
2025-02-13 11:15:03,G1,1.0,177.0,34.0,157.0,50.0,155.0,0.0,143.0
2025-02-13 11:15:03,G2,48.0,126.0,80.0,35.0,0.0,252.0,8.0,153.0
2025-02-13 11:15:03,G3,143.0,138.0,180.0,0.0,3.0,292.0,298.0,80.0
2025-02-13 11:15:03,G4,6.0,259.0,26.0,0.0,0.0,57.0,17.0,369.0
2025-02-13 11:15:03,G1,0.0,134.0,32.0,154.0,56.0,102.0,0.0,159.0
2025-02-13 11:15:03,G2,96.0,99.0,93.0,58.0,0.0,273.0,8.0,137.0
2025-02-13 11:15:03,G3,74.0,157.0,265.0,0.0,13.0,196.0,259.0,90.0
2025-02-13 11:15:04,G4,0.0,172.0,36.0,0.0,0.0,80.0,13.0,144.0
2025-02-13 11:15:04,G1,2.0,175.0,33.0,230.0,65.0,158.0,0.0,125.0
2025-02-13 11:15:04,G2,80.0,80.0,88.0,40.0,0.0,285.0,6.0,183.0
2025-02-13 11:15:04,G3,116.0,108.0,214.0,0.0,19.0,283.0,160.0,86.0
2025-02-13 11:15:04,G4,2.0,231.0,31.0,11.0,0.0,88.0,19.0,278.0
2025-02-13 11:15:04,G1,0.0,295.0,54.0,209.0,95.0,98.0,0.0,97.0
2025-02-13 11:15:04,G2,39.0,140.0,66.0,36.0,0.0,263.0,6.0,114.0
2025-02-13 11:15:05,G3,125.0,160.0,316.0,0.0,14.0,203.0,248.0,90.0
2025-02-13 11:15:05,G4,4.0,141.0,45.0,4.0,0.0,75.0,12.0,182.0
2025-02-13 11:15:05,G1,3.0,175.0,39.0,131.0,46.0,148.0,0.0,127.0
2025-02-13 11:15:05,G2,40.0,117.0,87.0,33.0,0.0,213.0,7.0,125.0
2025-02-13 11:15:05,G3,124.0,109.0,239.0,0.0,9.0,234.0,203.0,74.0
2025-02-13 11:15:05,G4,4.0,176.0,30.0,0.0,0.0,78.0,8.0,270.0
2025-02-13 11:15:07,G1,0.0,134.0,36.0,77.0,72.0,138.0,0.0,176.0
2025-02-13 11:15:07,G2,81.0,108.0,64.0,31.0,0.0,206.0,7.0,175.0
2025-02-13 11:15:07,G3,97.0,139.0,265.0,0.0,12.0,290.0,135.0,92.0
2025-02-13 11:15:07,G4,2.0,155.0,40.0,6.0,0.0,76.0,3.0,190.0
2025-02-13 11:15:07,G1,7.0,208.0,33.0,93.0,56.0,138.0,0.0,131.0
2025-02-13 11:15:07,G2,40.0,109.0,104.0,29.0,0.0,271.0,10.0,113.0
2025-02-13 11:15:07,G3,102.0,123.0,278.0,0.0,13.0,203.0,230.0,108.0
2025-02-13 11:15:07,G4,3.0,158.0,40.0,2.0,0.0,78.0,10.0,171.0
2025-02-13 11:15:08,G1,3.0,148.0,35.0,178.0,91.0,178.0,0.0,205.0
2025-02-13 11:15:08,G2,67.0,88.0,99.0,18.0,0.0,296.0,8.0,130.0
2025-02-13 11:15:08,G3,65.0,137.0,154.0,0.0,6.0,219.0,213.0,92.0
2025-02-13 11:15:08,G4,0.0,183.0,25.0,15.0,0.0,72.0,8.0,260.0
2025-02-13 11:15:08,G1,4.0,206.0,35.0,189.0,66.0,95.0,0.0,95.0
2025-02-13 11:15:08,G2,92.0,123.0,67.0,22.0,0.0,213.0,8.0,178.0
2025-02-13 11:15:09,G3,106.0,140.0,245.0,0.0,8.0,226.0,108.0,88.0
2025-02-13 11:15:09,G4,3.0,160.0,38.0,10.0,0.0,78.0,0.0,287.0
2025-02-13 11:15:09,G1,0.0,145.0,32.0,80.0,55.0,123.0,0.0,178.0
2025-02-13 11:15:09,G2,80.0,90.0,63.0,40.0,0.0,174.0,6.0,153.0
2025-02-13 11:15:09,G3,118.0,126.0,280.0,0.0,7.0,204.0,230.0,97.0
