Serpentine Scan Parameters
X Total Distance (mm),16
Y Total Distance (mm),16
Step Size (mm),0.5
Start from Center,True

Step Number,X Position (mm),Y Position (mm)
0,315.15384674072266,432.33909606933594
1,315.69488525390625,432.33863830566406
2,316.1414337158203,432.3381042480469
3,316.6558265686035,432.3383331298828
4,317.1428680419922,432.3379898071289
5,317.6404571533203,432.3377990722656
6,318.15500259399414,432.33753204345703
7,318.6444854736328,432.3373794555664
8,319.1646194458008,432.3369598388672
9,319.6591567993164,432.3368453979492
10,320.1524353027344,432.3358917236328
11,320.6739044189453,432.3362350463867
12,321.160888671875,432.33531951904297
13,321.6741943359375,432.33489990234375
14,322.16896057128906,432.33436584472656
15,322.6549530029297,432.3338317871094
16,323.17054748535156,432.33287811279297
17,323.65543365478516,432.33272552490234
18,324.1700744628906,432.33211517333984
19,324.6626663208008,432.3313522338867
20,325.15819549560547,432.33081817626953
21,325.6746292114258,432.3300552368164
22,326.1635971069336,432.32906341552734
23,326.67552947998047,432.3283004760742
24,327.1724319458008,432.32810974121094
25,327.6563262939453,432.3258972167969
26,328.170166015625,432.3245620727539
27,328.65589141845703,432.3008346557617
28,329.17083740234375,432.3004913330078
29,329.66346740722656,432.30045318603516
30,330.1604461669922,432.3008346557617
31,330.6776809692383,432.3009490966797
32,331.16268157958984,432.30052947998047
33,331.16466522216797,432.7632141113281
34,330.6794738769531,432.76416778564453
35,330.21839141845703,432.7647018432617
36,329.69200134277344,432.7647018432617
37,329.1448211669922,432.7654266357422
38,328.67061614990234,432.7690887451172
39,328.1523132324219,432.77164459228516
40,327.68592834472656,433.0482482910156
41,327.1588897705078,432.95604705810547
42,326.6523742675781,432.95467376708984
43,326.1700439453125,432.95276641845703
44,325.6653594970703,432.82981872558594
45,325.1393127441406,432.5883483886719
46,324.63722229003906,432.60608673095703
47,324.163818359375,432.6249313354492
48,323.69407653808594,432.6309585571289
49,323.16566467285156,432.77896881103516
50,322.7099609375,433.3629608154297
51,322.19249725341797,433.2674026489258
52,321.67293548583984,432.95543670654297
53,321.19140625,432.9551315307617
54,320.6774139404297,432.9534149169922
55,320.19309997558594,432.8956985473633
56,319.6420478820801,432.5900650024414
57,319.14546966552734,432.59498596191406
58,318.65514755249023,432.63317108154297
59,318.16104888916016,433.19164276123047
60,317.62928009033203,433.00731658935547
61,317.13342666625977,432.60372161865234
62,316.64615631103516,432.5685501098633
63,316.1716651916504,432.5939178466797
64,315.6657409667969,432.59639739990234
65,315.1963806152344,432.60406494140625
66,315.1800346374512,433.32176208496094
67,315.6924057006836,433.3208465576172
68,316.1796188354492,433.32019805908203
69,316.6769027709961,433.31939697265625
70,317.17647552490234,433.3188247680664
71,317.6636505126953,433.3169174194336
72,318.1739807128906,433.3171081542969
73,318.6599349975586,433.31615447998047
74,319.1690254211426,433.3154296875
75,319.66819763183594,433.31573486328125
76,320.15750885009766,433.3149719238281
77,320.6781768798828,433.31531524658203
78,321.16546630859375,433.31504821777344
79,321.67396545410156,433.3147430419922
80,322.17071533203125,433.3149719238281
81,322.6566696166992,433.31512451171875
82,323.170166015625,433.31493377685547
83,323.65631103515625,433.3146667480469
84,324.17110443115234,433.3150863647461
85,324.66331481933594,433.3149719238281
86,325.16090393066406,433.31546783447266
87,325.67882537841797,433.31493377685547
88,326.16390228271484,433.3145523071289
89,326.67640686035156,433.3152389526367
90,327.1707534790039,433.3148956298828
91,327.65769958496094,433.3148193359375
92,328.17150115966797,433.31493377685547
93,328.65528106689453,433.3145523071289
94,329.1685485839844,433.3146667480469
95,329.6631622314453,433.3152389526367
96,330.15586853027344,433.3148956298828
97,330.6763458251953,433.31512451171875
98,331.1630630493164,433.3148193359375
99,331.1647415161133,433.77403259277344
100,330.67859649658203,433.85833740234375
101,330.2178192138672,433.85398864746094
102,329.68605041503906,433.8505172729492
103,329.17537689208984,433.8370132446289
104,328.6634826660156,433.8330841064453
105,328.1617736816406,433.83167266845703
106,327.6461410522461,433.8290786743164
107,327.1643829345703,433.8282012939453
108,326.66297912597656,433.82835388183594
109,326.17237091064453,433.82762908935547
110,325.67138671875,433.8269805908203
111,325.2042007446289,433.8264846801758
112,324.64099884033203,433.82495880126953
113,324.1457748413086,433.8242721557617
114,323.6672592163086,433.8221740722656
115,323.1473159790039,433.82137298583984
116,322.6292037963867,433.82083892822266
117,322.1416473388672,433.81996154785156
118,321.6490173339844,433.81908416748047
119,321.14131927490234,433.81885528564453
120,320.67176818847656,433.81908416748047
121,320.2134323120117,433.8181686401367
122,319.67517852783203,433.8177490234375
123,319.1487121582031,433.8179397583008
124,318.62789154052734,433.8174057006836
125,318.1732749938965,433.81771087646484
126,317.70530700683594,433.81778717041016
127,317.1791458129883,433.8174057006836
128,316.6670036315918,433.81664276123047
129,316.1915588378906,433.81656646728516
130,315.67718505859375,433.8166046142578
131,315.1942253112793,433.81656646728516
132,315.14062881469727,434.35279846191406
133,315.646915435791,434.3814468383789
134,316.1497116088867,434.3793487548828
135,316.66542053222656,434.37610626220703
136,317.15253829956055,434.3730926513672
137,317.64514923095703,434.37042236328125
138,318.16125869750977,434.36824798583984
139,318.6507034301758,434.33521270751953
140,319.16818618774414,434.33292388916016
141,319.65993881225586,434.3328094482422
142,320.15682220458984,434.3326950073242
143,320.6734848022461,434.3324279785156
144,321.1675262451172,434.33216094970703
145,321.6729736328125,434.33177947998047
146,322.16896057128906,434.3309783935547
147,322.65560150146484,434.3302917480469
148,323.17066192626953,434.32994842529297
149,323.65623474121094,434.32926177978516
150,324.1726303100586,434.3290328979492
151,324.6623229980469,434.3283462524414
152,325.16002655029297,434.32777404785156
153,325.6761169433594,434.3271255493164
154,326.16241455078125,434.3267059326172
155,326.67381286621094,434.3265914916992
156,327.17185974121094,434.3259048461914
157,327.6580047607422,434.32567596435547
158,328.1722640991211,434.3246078491211
159,328.65509033203125,434.3243408203125
160,329.17335510253906,434.3242645263672
161,329.66297149658203,434.3235778808594
162,330.1565170288086,434.32342529296875
163,330.677490234375,434.32247161865234
164,331.16390228271484,434.32186126708984
165,331.1648178100586,434.80628967285156
166,330.6785202026367,434.8439407348633
167,330.21820068359375,434.8442840576172
168,329.69799041748047,434.8440170288086
169,329.1879653930664,434.84336853027344
170,328.6260986328125,434.842529296875
171,328.1715393066406,434.8417282104492
172,327.69203186035156,434.8399353027344
173,327.1629333496094,434.8388671875
174,326.6664505004883,434.8387145996094
175,326.16771697998047,434.83829498291016
176,325.6689453125,434.8381042480469
177,325.20198822021484,434.8369598388672
178,324.64141845703125,434.8365020751953
179,324.14417266845703,434.83592987060547
180,323.6346435546875,434.83238220214844
181,323.1584167480469,434.83203887939453
182,322.6702880859375,434.83104705810547
183,322.16060638427734,434.8296356201172
184,321.6685485839844,434.82921600341797
185,321.1933135986328,434.82913970947266
186,320.68397521972656,434.8289108276367
187,320.13465881347656,434.8278045654297
188,319.66028213500977,434.8268508911133
189,319.1787528991699,434.8260498046875
190,318.6288833618164,434.8008346557617
191,318.1656265258789,434.8002624511719
192,317.7066421508789,434.8001480102539
193,317.1910858154297,434.8009490966797
194,316.6706848144531,434.80106353759766
195,316.1385154724121,434.8006820678711
196,315.67670822143555,434.80113983154297
197,315.16944885253906,434.80125427246094
198,315.14575958251953,435.3511047363281
199,315.67752838134766,435.3486633300781
200,316.16626739501953,435.34740447998047
201,316.674861907959,435.34717559814453
202,317.171688079834,435.34534454345703
203,317.65785217285156,435.34473419189453
204,318.1707763671875,435.3438949584961
205,318.6573600769043,435.3430938720703
206,319.16852951049805,435.3422164916992
207,319.66522216796875,435.34175872802734
208,320.15838623046875,435.3417205810547
209,320.67626953125,435.34061431884766
210,321.16504669189453,435.33992767333984
211,321.6791534423828,435.3396224975586
212,322.1706008911133,435.3383255004883
213,322.65663146972656,435.3380584716797
214,323.17150115966797,435.3365707397461
215,323.65699768066406,435.33546447753906
216,324.1697311401367,435.33374786376953
217,324.6638870239258,435.33206939697266
218,325.15769958496094,435.32726287841797
219,325.67588806152344,435.31925201416016
220,326.16188049316406,435.30704498291016
221,326.67476654052734,435.3068161010742
222,327.17247009277344,435.30723571777344
223,327.65750885009766,435.30677795410156
224,328.17134857177734,435.30738830566406
225,328.6545181274414,435.30670166015625
226,329.1707992553711,435.3071594238281
227,329.66434478759766,435.3071975708008
228,330.1625061035156,435.3071975708008
229,330.67569732666016,435.3071975708008
230,331.1638641357422,435.3075408935547
231,331.1647415161133,435.83717346191406
232,330.67882537841797,435.80055236816406
233,330.21812438964844,435.8003616333008
234,329.6930694580078,435.80066680908203
235,329.1801071166992,435.8009338378906
236,328.65478515625,435.8020782470703
237,328.1782531738281,435.8019256591797
238,327.7091598510742,435.8024215698242
239,327.1849060058594,435.8021926879883
240,326.67640686035156,435.80326080322266
241,326.17271423339844,435.80345153808594
242,325.67615509033203,435.8042526245117
243,325.13744354248047,435.80528259277344
244,324.6418762207031,435.80650329589844
245,324.1455078125,435.80738067626953
246,323.66405487060547,435.81214904785156
247,323.1563186645508,435.81520080566406
248,322.66746520996094,435.81783294677734
249,322.1617889404297,435.81897735595703
250,321.6876983642578,435.81932067871094
251,321.13975524902344,435.8191680908203
252,320.68214416503906,435.8195495605469
253,320.20999908447266,435.8197784423828
254,319.67456817626953,435.81939697265625
255,319.1571044921875,435.81993103027344
256,318.63290786743164,435.8192443847656
257,318.16553115844727,435.8192443847656
258,317.71190643310547,435.81932067871094
259,317.19709396362305,435.81920623779297
260,316.6664695739746,435.81932067871094
261,316.195068359375,435.81939697265625
262,315.6732177734375,435.81932067871094
263,315.1426315307617,435.8191680908203
264,315.13877868652344,436.3427734375
265,315.65757751464844,436.3383102416992
266,316.1505126953125,436.3356018066406
267,316.6671371459961,436.33384704589844
268,317.15198516845703,436.3328170776367
269,317.64366149902344,436.33235931396484
270,318.1625175476074,436.3311004638672
271,318.6509132385254,436.33052825927734
272,319.1687202453613,436.3298797607422
273,319.65959548950195,436.32923126220703
274,320.1567840576172,436.32843017578125
275,320.67554473876953,436.32762908935547
276,321.1629867553711,436.3270950317383
277,321.6773986816406,436.32591247558594
278,322.1691131591797,436.32442474365234
279,322.6597213745117,436.32423400878906
280,323.1712341308594,436.3241195678711
281,323.6549758911133,436.32408142089844
282,324.1702651977539,436.3237762451172
283,324.66190338134766,436.3227081298828
284,325.1604461669922,436.32232666015625
285,325.67508697509766,436.32225036621094
286,326.1629867553711,436.32118225097656
287,326.6735076904297,436.32110595703125
288,327.1714401245117,436.32083892822266
289,327.6554489135742,436.3203811645508
290,328.1706237792969,436.3199234008789
291,328.6561965942383,436.3201141357422
292,329.1693115234375,436.31954193115234
293,329.6664047241211,436.3194274902344
294,330.15785217285156,436.31935119628906
295,330.67508697509766,436.3191223144531
296,331.1634826660156,436.3181686401367
297,331.16432189941406,436.8450164794922
298,330.67893981933594,436.842041015625
299,330.22056579589844,436.84120178222656
300,329.69688415527344,436.83971405029297
301,329.14356231689453,436.8383026123047
302,328.6512756347656,436.8339538574219
303,328.16253662109375,436.83319091796875
304,327.6279830932617,436.83032989501953
305,327.1762466430664,436.83006286621094
306,326.67049407958984,436.8294143676758
307,326.18492126464844,436.82823181152344
308,325.6727600097656,436.8281555175781
309,325.1343536376953,436.82708740234375
310,324.6441650390625,436.82594299316406
311,324.14440155029297,436.82559967041016
312,323.66722106933594,436.8231201171875
313,323.15399169921875,436.82342529296875
314,322.63301849365234,436.8228530883789
315,322.14038848876953,436.8219757080078
316,321.64939880371094,436.82079315185547
317,321.1402130126953,436.82010650634766
318,320.68824768066406,436.8190002441406
319,320.2095031738281,436.8184280395508
320,319.67594146728516,436.81705474853516
321,319.16187286376953,436.8158721923828
322,318.68812561035156,436.8136978149414
323,318.16883087158203,436.69384002685547
324,317.7052116394043,436.6976547241211
325,317.18639373779297,436.7012405395508
326,316.67293548583984,436.7085647583008
327,316.19129180908203,436.74205780029297
328,315.6748962402344,436.74633026123047
329,315.1318550109863,436.8648910522461
330,315.13946533203125,437.33734130859375
331,315.6324577331543,437.3368835449219
332,316.1436653137207,437.33715057373047
333,316.6591262817383,437.3368453979492
334,317.1455764770508,437.3368453979492
335,317.64087677001953,437.33654022216797
336,318.15853118896484,437.3367691040039
337,318.6470413208008,437.3365020751953
338,319.1646194458008,437.33665466308594
339,319.65869903564453,437.33612060546875
340,320.155029296875,437.33577728271484
341,320.6737518310547,437.3356246948242
342,321.1593246459961,437.33524322509766
343,321.6743850708008,437.33509063720703
344,322.1705627441406,437.3348617553711
345,322.65506744384766,437.33463287353516
346,323.170166015625,437.33448028564453
347,323.65692138671875,437.33402252197266
348,324.169921875,437.3336410522461
349,324.6637725830078,437.3337936401367
350,325.16319274902344,437.33341217041016
351,325.6770324707031,437.3329162597656
352,326.1648178100586,437.3320770263672
353,326.6742706298828,437.3314666748047
354,327.1714782714844,437.3311996459961
355,327.6568603515625,437.3308563232422
356,328.1703567504883,437.33043670654297
357,328.65577697753906,437.32982635498047
358,329.1709518432617,437.3292922973633
359,329.66312408447266,437.32948303222656
360,330.1592254638672,437.3283386230469
361,330.67596435546875,437.32704162597656
362,331.1631774902344,437.32582092285156
363,331.1641311645508,437.86449432373047
364,330.6795120239258,437.8754425048828
365,330.21862030029297,437.87376403808594
366,329.69459533691406,437.8700637817383
367,329.189453125,437.86624908447266
368,328.67759704589844,437.85194396972656
369,328.16234588623047,437.8498840332031
370,327.6707077026367,437.84690856933594
371,327.1601104736328,437.8455352783203
372,326.6506576538086,437.8446960449219
373,326.17618560791016,437.84435272216797
374,325.6698989868164,437.8439712524414
375,325.13858795166016,437.84313201904297
376,324.6366882324219,437.840576171875
377,324.15592193603516,437.83946990966797
378,323.6305236816406,437.8373718261719
379,323.16490173339844,437.83519744873047
380,322.71095275878906,437.8337860107422
381,322.1975326538086,437.8327178955078
382,321.6564178466797,437.8304672241211
383,321.19712829589844,437.8282928466797
384,320.67699432373047,437.8263473510742
385,320.13904571533203,437.8042984008789
386,319.6382522583008,437.80445098876953
387,319.1510009765625,437.8044891357422
388,318.6319351196289,437.80433654785156
389,318.1652641296387,437.8042984008789
390,317.71121978759766,437.8047180175781
391,317.19383239746094,437.8044891357422
392,316.6739273071289,437.8046417236328
393,316.1962699890137,437.8052520751953
394,315.67943572998047,437.8042221069336
395,315.1376152038574,437.8047561645508
396,315.1411819458008,438.3082962036133
397,315.6567573547363,438.29612731933594
398,316.14940643310547,438.2965087890625
399,316.66820526123047,438.29681396484375
400,317.15850830078125,438.29689025878906
401,317.6448059082031,438.29742431640625
402,318.1637763977051,438.2975387573242
403,318.65406036376953,438.2980728149414
404,319.1707992553711,438.29933166503906
405,319.66129302978516,438.29883575439453
406,320.1531219482422,438.30013275146484
407,320.6757354736328,438.3010482788086
408,321.1626434326172,438.30116271972656
409,321.67320251464844,438.3021926879883
410,322.1710205078125,438.3028793334961
411,322.65716552734375,438.3033752441406
412,323.1700897216797,438.3041763305664
413,323.65795135498047,438.3055877685547
414,324.17247772216797,438.3061981201172
415,324.6632766723633,438.3063507080078
416,325.15647888183594,438.3073425292969
417,325.6771469116211,438.3078384399414
418,326.1634826660156,438.3087921142578
419,326.6743469238281,438.3100891113281
420,327.1709442138672,438.319091796875
421,327.6561737060547,438.32103729248047
422,328.1707000732422,438.32237243652344
423,328.65596771240234,438.3222961425781
424,329.1685485839844,438.3219528198242
425,329.664306640625,438.3224868774414
426,330.15933990478516,438.32225799560547
427,330.67623138427734,438.32149505615234
428,331.16336822509766,438.3219909667969
429,331.1640930175781,438.7777328491211
430,330.6797409057617,438.8441467285156
431,330.2179718017578,438.8376235961914
432,329.6936798095703,438.8348388671875
433,329.1726303100586,438.83338928222656
434,328.62815856933594,438.83060455322266
435,328.1640625,438.82904052734375
436,327.70362854003906,438.8284683227539
437,327.16739654541016,438.82823944091797
438,326.6607666015625,438.8272476196289
439,326.1779022216797,438.8269805908203
440,325.6790542602539,438.82678985595703
441,325.1483154296875,438.8254928588867
442,324.66785430908203,438.82518768310547
443,324.1577911376953,438.8240432739258
444,323.6701202392578,438.8230895996094
445,323.17176818847656,438.82301330566406
446,322.70408630371094,438.822021484375
447,322.1786117553711,438.82179260253906
448,321.64913177490234,438.82144927978516
449,321.1387634277344,438.82076263427734
450,320.6760787963867,438.82015228271484
451,320.18558502197266,438.8200378417969
452,319.6723175048828,438.81927490234375
453,319.1575241088867,438.8191223144531
454,318.65550994873047,438.8187789916992
455,318.1657409667969,438.81839752197266
456,317.6267623901367,438.8176727294922
457,317.16503143310547,438.8172912597656
458,316.64751052856445,438.8175964355469
459,316.1732292175293,438.8173294067383
460,315.6664276123047,438.81649017333984
461,315.13776779174805,438.81725311279297
462,315.14184951782227,439.3336486816406
463,315.6542205810547,439.38011169433594
464,316.1478042602539,439.3777847290039
465,316.6664123535156,439.37469482421875
466,317.15709686279297,439.37252044677734
467,317.64652252197266,439.3697738647461
468,318.1640625,439.3672180175781
469,318.65243911743164,439.33338165283203
470,319.16648864746094,439.33238983154297
471,319.6614646911621,439.3330764770508
472,320.15621185302734,439.3330764770508
473,320.67455291748047,439.33231353759766
474,321.1639404296875,439.3320083618164
475,321.67423248291016,439.33143615722656
476,322.1709442138672,439.33074951171875
477,322.6559829711914,439.3295669555664
478,323.17161560058594,439.3294143676758
479,323.65745544433594,439.3289566040039
480,324.1692352294922,439.32811737060547
481,324.66190338134766,439.3272399902344
482,325.15682220458984,439.32727813720703
483,325.6764602661133,439.32640075683594
484,326.16493225097656,439.3260955810547
485,326.6747283935547,439.3257522583008
486,327.17166900634766,439.3252182006836
487,327.65777587890625,439.32395935058594
488,328.1718063354492,439.32369232177734
489,328.65711212158203,439.3231964111328
490,329.1679382324219,439.3226623535156
491,329.66590881347656,439.32186126708984
492,330.15575408935547,439.32117462158203
493,330.67676544189453,439.32117462158203
494,331.16268157958984,439.32029724121094
495,331.1644744873047,439.8064422607422
496,330.6786346435547,439.84527587890625
497,330.2180862426758,439.8451614379883
498,329.69879150390625,439.8445129394531
499,329.15565490722656,439.84424591064453
500,328.6723327636719,439.84275817871094
501,328.17264556884766,439.84222412109375
502,327.70641326904297,439.8411178588867
503,327.1689987182617,439.84020233154297
504,326.6474914550781,439.8401641845703
505,326.181640625,439.8399353027344
506,325.6673049926758,439.83943939208984
507,325.1376724243164,439.83848571777344
508,324.63768005371094,439.8373794555664
509,324.1773986816406,439.83654022216797
510,323.6653518676758,439.8352813720703
511,323.1615447998047,439.8333740234375
512,322.6278305053711,439.83131408691406
513,322.15293884277344,439.83043670654297
514,321.6548156738281,439.82967376708984
515,321.1913299560547,439.8293685913086
516,320.67134857177734,439.8280334472656
517,320.1392364501953,439.8274230957031
518,319.6833801269531,439.8262023925781
519,319.1904830932617,439.82494354248047
520,318.62512588500977,439.8016357421875
521,318.1619644165039,439.8019790649414
522,317.6667022705078,439.80194091796875
523,317.15532302856445,439.8021697998047
524,316.6490936279297,439.80220794677734
525,316.1501693725586,439.8026657104492
526,315.6687927246094,439.80186462402344
527,315.13954162597656,439.80194091796875
528,315.13994216918945,440.29529571533203
529,315.6064224243164,440.3761672973633
530,316.14662170410156,440.37574768066406
531,316.65903091430664,440.3749084472656
532,317.1443748474121,440.37261962890625
533,317.6415824890137,440.37017822265625
534,318.1571960449219,440.3662872314453
535,318.64599227905273,440.35327911376953
536,319.1650581359863,440.35274505615234
537,319.658203125,440.35057067871094
538,320.15262603759766,440.34812927246094
539,320.6746292114258,440.3470230102539
540,321.1621856689453,440.34637451171875
541,321.6746139526367,440.34488677978516
542,322.16888427734375,440.34454345703125
543,322.65708923339844,440.3432846069336
544,323.16925048828125,440.3431701660156
545,323.6558151245117,440.3422546386719
546,324.17301177978516,440.3415298461914
547,324.661865234375,440.34168243408203
548,325.1578140258789,440.3404235839844
549,325.6760787963867,440.34019470214844
550,326.1638641357422,440.33992767333984
551,326.67564392089844,440.33939361572266
552,327.1723937988281,440.33878326416016
553,327.65777587890625,440.3379440307617
554,328.16925048828125,440.3355026245117
555,328.65612030029297,440.33252716064453
556,329.1697311401367,440.3252410888672
557,329.661865234375,440.31734466552734
558,330.1585006713867,440.31742095947266
559,330.6752395629883,440.31681060791016
560,331.16241455078125,440.31646728515625
561,331.1644744873047,440.7994842529297
562,330.67970275878906,440.7997131347656
563,330.21934509277344,440.7999801635742
564,329.69715118408203,440.8001708984375
565,329.19002532958984,440.8005142211914
566,328.6554718017578,440.80081939697266
567,328.17150115966797,440.8013153076172
568,327.70721435546875,440.80223083496094
569,327.1803283691406,440.80291748046875
570,326.6651153564453,440.80257415771484
571,326.19041442871094,440.80360412597656
572,325.66383361816406,440.80432891845703
573,325.20484924316406,440.8053207397461
574,324.68074798583984,440.8061218261719
575,324.17335510253906,440.80699920654297
576,323.6253356933594,440.8104705810547
577,323.1671142578125,440.81172943115234
578,322.66334533691406,440.81836700439453
579,322.1548080444336,440.81897735595703
580,321.6469955444336,440.8192825317383
581,321.1808776855469,440.81974029541016
582,320.6695556640625,440.82008361816406
583,320.19779205322266,440.8199691772461
584,319.6853446960449,440.8198547363281
585,319.1741943359375,440.82000732421875
586,318.62504959106445,440.81974029541016
587,318.1621551513672,440.81974029541016
588,317.70328521728516,440.82008361816406
589,317.18191146850586,440.8195495605469
590,316.67932510375977,440.8197021484375
591,316.1705017089844,440.8193588256836
592,315.6721496582031,440.81981658935547
593,315.19798278808594,440.81974029541016
594,315.13904571533203,441.3381576538086
595,315.65467834472656,441.33533477783203
596,316.1495590209961,441.3341522216797
597,316.6652297973633,441.3331604003906
598,317.1507263183594,441.3328170776367
599,317.6504325866699,441.33190155029297
600,318.16259384155273,441.33087158203125
601,318.6508369445801,441.3300323486328
602,319.1668701171875,441.3292694091797
603,319.66129302978516,441.32884979248047
604,320.15419006347656,441.3283157348633
605,320.67543029785156,441.3272476196289
606,321.1613464355469,441.3259506225586
607,321.6767120361328,441.3258743286133
608,322.17151641845703,441.3254165649414
609,322.6576232910156,441.32476806640625
610,323.17108154296875,441.3240051269531
611,323.6576843261719,441.3237762451172
612,324.16748046875,441.3227081298828
613,324.6626281738281,441.32240295410156
614,325.1573181152344,441.3226318359375
615,325.6751251220703,441.3218307495117
616,326.1651611328125,441.3214874267578
617,326.67396545410156,441.3208770751953
618,327.1714782714844,441.32102966308594
619,327.65682220458984,441.3203811645508
620,328.1695556640625,441.3199996948242
621,328.65516662597656,441.31988525390625
622,329.16858673095703,441.31935119628906
623,329.6638488769531,441.3193130493164
624,330.1573944091797,441.31900787353516
625,330.6775665283203,441.31805419921875
626,331.16485595703125,441.31771087646484
627,331.16661071777344,441.84234619140625
628,330.67970275878906,441.8397903442383
629,330.21656036376953,441.83876037597656
630,329.6893310546875,441.83876037597656
631,329.14424896240234,441.837158203125
632,328.6238098144531,441.83284759521484
633,328.1586456298828,441.8326187133789
634,327.6469039916992,441.8304443359375
635,327.16346740722656,441.82918548583984
