time [s],channel_4_data.input_voltage,channel_4_data.output_voltage,
5.04,5795,12399,
5.05,5795,12398,
5.06,5795,12398,
5.07,5795,12398,
5.08,5795,12398,
5.09,5795,12397,
5.1,5795,12397,
5.11,5795,12397,
5.12,5795,12397,
5.13,5795,12397,
5.14,5795,12392,
5.15,5795,12392,
5.16,5795,12392,
5.17,5795,12392,
5.18,5795,12397,
5.19,5795,12397,
5.2,5795,12397,
5.21,5795,12397,
5.22,5794,12399,
5.23,5794,12399,
5.24,5794,12399,
5.25,5794,12399,
5.26,5794,12402,
5.27,5794,12402,
5.28,5794,12402,
5.29,5794,12402,
5.3,5795,12405,
5.31,5795,12405,
5.32,5795,12405,
5.33,5795,12405,
5.34,5795,12400,
5.35,5795,12400,
5.36,5795,12400,
5.37,5795,12400,
5.38,5795,12404,
5.39,5795,12404,
5.4,5795,12404,
5.41,5795,12404,
5.42,5796,12405,
5.43,5796,12405,
5.44001,5796,12405,
5.45,5796,12405,
5.46,5796,12405,
5.47,5795,12403,
5.48,5795,12403,
5.49,5795,12403,
5.5,5795,12403,
5.51,5795,12402,
5.52,5795,12402,
5.53,5795,12402,
5.54,5795,12402,
5.55,5795,12405,
5.56,5795,12405,
5.57,5795,12405,
5.58,5795,12405,
5.59,5794,12403,
5.6,5794,12403,
5.61,5794,12403,
5.62,5794,12403,
5.63,5794,12405,
5.64,5794,12405,
5.65,5794,12405,
5.66,5794,12405,
5.67,5793,12403,
5.68,5793,12403,
5.69,5793,12403,
5.7,5793,12403,
5.71,5793,12399,
5.72,5793,12399,
5.73,5793,12399,
5.74,5793,12399,
5.75,5793,12401,
5.76,5793,12401,
5.77,5793,12401,
5.78,5793,12401,
5.79,5794,12400,
5.8,5794,12400,
5.81,5794,12400,
5.82,5794,12400,
5.83,5794,12401,
5.84,5794,12401,
5.85,5794,12401,
5.86,5794,12401,
5.87,5794,12401,
5.88,5794,12400,
5.89,5794,12400,
5.9,5794,12400,
5.91,5794,12400,
5.92,5795,12404,
5.93,5795,12404,
5.94,5795,12404,
5.95,5795,12404,
5.96,5795,12402,
5.97,5795,12402,
5.98,5795,12402,
5.99,5795,12402,
6,5793,12400,
6.01,5793,12400,
6.02,5793,12400,
6.03,5793,12400,
6.04,5793,12401,
6.05,5793,12401,
6.06,5793,12401,
6.07,5793,12401,
6.08,5793,12399,
6.09,5793,12399,
6.1,5793,12399,
6.11,5793,12399,
6.12,5793,12405,
6.13,5793,12405,
6.14,5793,12405,
6.15,5793,12405,
6.16,5793,12400,
6.17,5793,12400,
6.18,5793,12400,
6.19,5793,12400,
6.2,5793,12401,
6.21,5793,12401,
6.22,5793,12401,
6.23,5793,12401,
6.24,5793,12401,
6.25,5794,12405,
6.26,5794,12405,
6.27,5794,12405,
6.28,5794,12405,
6.29,5794,12404,
6.3,5794,12404,
6.31,5794,12404,
6.32,5794,12404,
6.33,5793,12401,
6.34,5793,12401,
6.35,5793,12401,
6.36,5793,12401,
6.37,5793,12405,
6.38,5793,12405,
6.39,5793,12405,
6.4,5793,12405,
6.41,5792,12400,
6.42,5792,12400,
6.43,5792,12400,
6.44,5792,12400,
6.45,5792,12405,
6.46,5792,12405,
6.47,5792,12405,
6.48,5792,12405,
6.49,5793,12405,
6.5,5793,12405,
6.51,5793,12405,
6.52,5793,12405,
6.53,5793,12403,
6.54,5793,12403,
6.55,5793,12403,
6.56,5793,12403,
6.57,5793,12405,
6.58,5793,12405,
6.59,5793,12405,
6.6,5793,12405,
6.61,5793,12405,
6.62,5793,12405,
6.63,5793,12405,
6.64,5793,12405,
6.65,5793,12405,
6.66,5792,12403,
6.67,5792,12403,
6.68,5792,12403,
6.69,5792,12403,
6.7,5791,12402,
6.71,5791,12402,
6.72,5791,12402,
6.73,5791,12402,
6.74,5792,12402,
6.75,5792,12402,
6.76,5792,12402,
6.77,5792,12402,
6.78,5792,12405,
6.79,5792,12405,
6.8,5792,12405,
6.81,5792,12405,
6.82,5792,12405,
6.83,5792,12405,
6.84,5792,12405,
6.85,5792,12405,
6.86,5791,12405,
6.87,5791,12405,
6.88,5791,12405,
6.89,5791,12405,
6.9,5792,12405,
6.91,5792,12405,
6.92,5792,12405,
6.93,5792,12405,
6.94,5792,12405,
6.95,5792,12405,
6.96,5792,12405,
6.97,5792,12405,
6.98,5793,12405,
6.99,5793,12405,
7,5793,12405,
7.01,5793,12405,
7.02,5793,12405,
7.03,5793,12405,
7.04,5793,12405,
7.05,5793,12405,
7.06,5793,12405,
7.07,5792,12403,
7.08,5792,12403,
7.09,5792,12403,
7.1,5792,12403,
7.11,5792,12405,
7.12,5792,12405,
7.13,5792,12405,
7.14,5792,12405,
7.15,5792,12405,
7.16,5792,12405,
7.17,5792,12405,
7.18,5792,12405,
7.19,5792,12405,
7.2,5792,12405,
7.21,5792,12405,
7.22,5792,12405,
7.23,5792,12405,
7.24,5792,12405,
7.25,5792,12405,
7.26,5792,12405,
7.27,5791,12405,
7.28,5791,12405,
7.29,5791,12405,
7.3,5791,12405,
7.31,5771,12399,
7.32,5771,12399,
7.33,5771,12399,
7.34,5771,12399,
7.35,5771,12399,
7.36,5771,12399,
7.37,5771,12399,
7.38,5771,12399,
7.39,5771,12399,
7.4,5772,12396,
7.41,5772,12396,
7.42,5772,12396,
7.43,5772,12396,
7.44,5770,12393,
7.45,5770,12393,
7.46,5770,12393,
7.47,5770,12393,
7.48,5770,12393,
7.49,5770,12393,
7.5,5770,12393,
7.51,5770,12393,
7.52,5770,12397,
7.53,5770,12397,
7.54,5770,12397,
7.55,5770,12397,
7.56,5770,12398,
7.57,5770,12398,
7.58,5770,12398,
7.59,5770,12398,
7.6,5770,12396,
7.61,5770,12396,
7.62,5770,12396,
7.63,5770,12396,
7.64,5771,12396,
7.65,5771,12396,
7.66,5771,12396,
7.67,5771,12396,
7.68,5771,12396,
7.69,5771,12399,
7.7,5771,12399,
7.71,5771,12399,
7.72,5771,12399,
7.73,5770,12394,
7.74,5770,12394,
7.75,5770,12394,
7.76,5770,12394,
7.77,5770,12400,
7.78,5770,12400,
7.79,5770,12400,
7.8,5770,12400,
7.81,5765,12399,
7.82,5765,12399,
7.83,5765,12399,
7.84,5765,12399,
7.85,5765,12403,
7.86,5765,12403,
7.87,5765,12403,
7.88,5765,12403,
7.89,5765,12398,
7.9,5765,12398,
7.91,5765,12398,
7.92,5765,12398,
7.93,5765,12398,
7.94,5765,12394,
7.95,5765,12394,
7.96,5765,12394,
7.97,5765,12394,
7.98,5765,12401,
7.99,5765,12401,
8,5765,12401,
8.01,5765,12401,
8.02,5764,12396,
8.03,5764,12396,
8.04,5764,12396,
8.05,5764,12396,
8.06,5764,12400,
8.07,5764,12400,
8.08,5764,12400,
8.09,5764,12400,
8.1,5764,12397,
8.11,5764,12397,
8.12,5764,12397,
8.13,5764,12397,
8.14,5763,12397,
8.15,5763,12397,
8.16,5763,12397,
8.17,5763,12397,
8.18,5764,12401,
8.19,5764,12401,
8.2,5764,12401,
8.21,5764,12401,
8.22,5764,12401,
8.23,5765,12397,
8.24,5765,12397,
8.25,5765,12397,
8.26,5765,12397,
8.27,5765,12398,
8.28,5765,12398,
8.29,5765,12398,
8.3,5765,12398,
8.31,5756,12400,
8.32,5756,12400,
8.33,5756,12400,
8.34,5756,12400,
8.35,5756,12399,
8.36,5756,12399,
8.37,5756,12399,
8.38,5756,12399,
8.39,5756,12400,
8.4,5756,12400,
8.41,5756,12400,
8.42,5756,12400,
8.43,5756,12400,
8.44,5757,12401,
8.45,5757,12401,
8.46,5757,12401,
8.47,5757,12401,
8.48,5756,12399,
8.49,5756,12399,
8.5,5756,12399,
8.51,5756,12399,
8.52,5755,12400,
8.53,5755,12400,
8.54,5755,12400,
8.55,5755,12400,
8.56,5754,12404,
8.57,5754,12404,
8.58,5754,12404,
8.59,5754,12404,
8.6,5752,12398,
8.61,5752,12398,
8.62,5752,12398,
8.63,5752,12398,
8.64,5752,12398,
8.65,5752,12398,
8.66,5752,12398,
8.67,5752,12398,
8.68,5752,12398,
8.69,5753,12399,
8.7,5753,12399,
8.71,5753,12399,
8.72,5753,12399,
8.73,5752,12399,
8.74,5752,12399,
8.75,5752,12399,
8.76,5752,12399,
8.77,5752,12401,
8.78,5752,12401,
8.79,5752,12401,
8.8,5752,12401,
8.81,5751,12403,
8.82,5751,12403,
8.83,5751,12403,
8.84,5751,12403,
8.85,5749,12400,
8.86,5749,12400,
8.87,5749,12400,
8.88,5749,12400,
8.89,5749,12403,
8.9,5749,12403,
8.91,5749,12403,
8.92,5749,12403,
8.93,5747,12402,
8.94,5747,12402,
8.95,5747,12402,
8.96,5747,12402,
8.97,5747,12400,
8.98,5747,12400,
8.99,5747,12400,
9,5747,12400,
9.01,5747,12405,
9.02,5747,12405,
9.03,5747,12405,
9.04,5747,12405,
9.05,5747,12405,
9.06,5747,12403,
9.07,5747,12403,
9.08,5747,12403,
9.09,5747,12403,
9.1,5746,12402,
9.11,5746,12402,
9.12,5746,12402,
9.13,5746,12402,
9.14,5744,12405,
9.15,5744,12405,
9.16,5744,12405,
9.17,5744,12405,
9.18,5743,12401,
9.19,5743,12401,
9.2,5743,12401,
9.21,5743,12401,
9.22,5743,12405,
9.23,5743,12405,
9.24,5743,12405,
9.25,5743,12405,
9.26,5743,12405,
9.27,5743,12405,
9.28,5743,12405,
9.29,5743,12405,
9.3,5743,12405,
9.31,5742,12404,
9.32,5742,12404,
9.33,5742,12404,
9.34,5742,12404,
9.35,5742,12405,
9.36,5742,12405,
9.37,5742,12405,
9.38,5742,12405,
9.39,5740,12402,
9.4,5740,12402,
9.41,5740,12402,
9.42,5740,12402,
9.43,5740,12405,
9.44,5740,12405,
9.45,5740,12405,
9.46,5740,12405,
9.47,5739,12405,
9.48,5739,12405,
9.49,5739,12405,
9.5,5739,12405,
9.51,5739,12405,
9.52,5739,12405,
9.53,5739,12405,
9.54,5739,12405,
9.55,5738,12405,
9.56,5738,12405,
9.57,5738,12405,
9.58,5738,12405,
9.59,5738,12405,
9.6,5738,12405,
9.61,5738,12405,
9.62,5738,12405,
9.63,5738,12405,
9.64,5737,12405,
9.65,5737,12405,
9.66,5737,12405,
9.67,5737,12405,
9.68,5736,12405,
9.69,5736,12405,
9.7,5736,12405,
9.71,5736,12405,
9.72,5734,12404,
9.73,5734,12404,
9.74,5734,12404,
9.75,5734,12404,
9.76,5734,12405,
9.77,5734,12405,
9.78,5734,12405,
9.79,5734,12405,
9.8,5734,12405,
9.81,5734,12405,
9.82,5734,12405,
9.83,5734,12405,
9.84,5734,12405,
9.85,5734,12405,
9.86,5734,12405,
9.87,5734,12405,
9.88,5734,12405,
9.89,5733,12405,
9.9,5733,12405,
9.91,5733,12405,
9.92,5733,12405,
9.93,5733,12405,
9.94,5733,12405,
9.95,5733,12405,
9.96,5733,12405,
9.97,5730,12405,
9.98,5730,12405,
9.99,5730,12405,
10,5730,12405,
10.01,5731,12405,
10.02,5731,12405,
10.03,5731,12405,
10.04,5731,12405,
10.05,5731,12405,
10.06,5730,12405,
10.07,5730,12405,
10.08,5730,12405,
10.09,5730,12405,
10.1,5730,12405,
10.11,5730,12405,
10.12,5730,12405,
10.13,5730,12405,
10.14,5730,12405,
10.15,5730,12405,
10.16,5730,12405,
10.17,5730,12405,
10.18,5729,12405,
10.19,5729,12405,
10.2,5729,12405,
10.21,5729,12405,
10.22,5727,12405,
10.23,5727,12405,
10.24,5727,12405,
10.25,5727,12405,
10.26,5726,12405,
10.27,5726,12405,
10.28,5726,12405,
10.29,5726,12405,
10.3,5726,12405,
10.31,5726,12405,
10.32,5726,12405,
10.33,5726,12405,
10.34,5726,12405,
10.35,5726,12405,
10.36,5726,12405,
10.37,5726,12405,
10.38,5726,12405,
10.39,5726,12405,
10.4,5726,12405,
10.41,5726,12405,
10.42,5726,12405,
10.43,5726,12405,
10.44,5726,12405,
10.45,5726,12405,
10.46,5726,12405,
10.47,5725,12405,
10.48,5725,12405,
10.49,5725,12405,
10.5,5725,12405,
10.51,5724,12405,
10.52,5724,12405,
10.53,5724,12405,
10.54,5724,12405,
10.55,5723,12405,
10.56,5723,12405,
10.57,5723,12405,
10.58,5723,12405,
10.59,5723,12405,
10.6,5723,12405,
10.61,5723,12405,
10.62,5723,12405,
10.63,5721,12405,
10.64,5721,12405,
10.65,5721,12405,
10.66,5721,12405,
10.67,5721,12405,
10.68,5722,12405,
10.69,5722,12405,
10.7,5722,12405,
10.71,5722,12405,
10.72,5723,12405,
10.73,5723,12405,
10.74,5723,12405,
10.75,5723,12405,
10.76,5722,12405,
10.77,5722,12405,
10.78,5722,12405,
10.79,5722,12405,
10.8,5722,12405,
10.81,5722,12405,
10.82,5722,12405,
10.83,5722,12405,
10.84,5720,12405,
10.85,5720,12405,
10.86,5720,12405,
10.87,5720,12405,
10.88,5718,12405,
10.89,5718,12405,
10.9,5718,12405,
10.91,5718,12405,
10.92,5717,12405,
10.93,5717,12405,
10.94,5717,12405,
10.95,5717,12405,
10.96,5717,12405,
10.97,5717,12405,
10.98,5717,12405,
10.99,5717,12405,
11,5717,12405,
11.01,5718,12405,
11.02,5718,12405,
11.03,5718,12405,
11.04,5718,12405,
11.05,5718,12405,
11.06,5718,12405,
11.07,5718,12405,
11.08,5718,12405,
11.09,5717,12405,
11.1,5717,12405,
11.11,5717,12405,
11.12,5717,12405,
11.13,5716,12405,
11.14,5716,12405,
11.15,5716,12405,
11.16,5716,12405,
11.17,5715,12405,
11.18,5715,12405,
11.19,5715,12405,
11.2,5715,12405,
11.21,5715,12405,
11.22,5715,12405,
11.23,5715,12405,
11.24,5715,12405,
11.25,5715,12405,
11.26,5715,12405,
11.27,5715,12405,
11.28,5715,12405,
11.29,5715,12405,
11.3,5715,12405,
11.31,5715,12405,
11.32,5715,12405,
11.33,5715,12405,
11.34,5715,12405,
11.35,5715,12405,
11.36,5715,12405,
11.37,5715,12405,
11.38,5715,12405,
11.39,5715,12405,
11.4,5715,12405,
11.41,5715,12405,
11.42,5714,12405,
11.43,5714,12405,
11.44,5714,12405,
11.45,5714,12405,
11.46,5713,12405,
11.47,5713,12405,
11.48,5713,12405,
11.49,5713,12405,
11.5,5713,12405,
11.51,5713,12405,
11.52,5713,12405,
11.53,5713,12405,
11.54,5713,12405,
11.55,5713,12405,
11.56,5713,12405,
11.57,5713,12405,
11.58,5713,12405,
11.59,5713,12405,
11.6,5713,12405,
11.61,5713,12405,
11.62,5713,12405,
11.63,5713,12405,
11.64,5713,12405,
11.65,5713,12405,
11.66,5713,12405,
11.67,5712,12405,
11.68,5712,12405,
11.69,5712,12405,
11.7,5712,12405,
11.71,5711,12405,
11.72,5711,12405,
11.73,5711,12405,
11.74,5711,12405,
11.75,5710,12405,
11.76,5710,12405,
11.77,5710,12405,
11.78,5710,12405,
11.79,5710,12405,
11.8,5710,12405,
11.81,5710,12405,
11.82,5710,12405,
11.83,5710,12405,
11.84,5710,12405,
11.85,5710,12405,
11.86,5710,12405,
11.87,5710,12405,
11.88,5711,12405,
11.89,5711,12405,
11.9,5711,12405,
11.91,5711,12405,
11.92,5710,12405,
11.93,5710,12405,
11.94,5710,12405,
11.95,5710,12405,
11.96,5710,12405,
11.97,5710,12405,
11.98,5710,12405,
11.99,5710,12405,
12,5710,12405,
12.01,5710,12405,
12.02,5710,12405,
12.03,5710,12405,
12.04,5709,12405,
12.05,5709,12405,
12.06,5709,12405,
12.07,5709,12405,
12.08,5708,12405,
12.09,5708,12405,
12.1,5708,12405,
12.11,5708,12405,
12.12,5708,12405,
12.13,5708,12405,
12.14,5708,12405,
12.15,5708,12405,
12.16,5708,12405,
12.17,5708,12405,
12.18,5708,12405,
12.19,5708,12405,
12.2,5708,12405,
12.21,5709,12405,
12.22,5709,12405,
12.23,5709,12405,
12.24,5709,12405,
12.25,5709,12405,
12.26,5709,12405,
12.27,5709,12405,
12.28,5709,12405,
12.29,5708,12405,
12.3,5708,12405,
12.31,5708,12405,
12.32,5708,12405,
12.33,5708,12405,
12.34,5708,12405,
12.35,5708,12405,
12.36,5708,12405,
12.37,5707,12405,
12.38,5707,12405,
12.39,5707,12405,
12.4,5707,12405,
12.41,5706,12405,
12.42,5706,12405,
12.43,5706,12405,
12.44,5706,12405,
12.45,5706,12405,
12.46,5706,12405,
12.47,5706,12405,
12.48,5706,12405,
12.49,5706,12405,
12.5,5707,12405,
12.51,5707,12405,
12.52,5707,12405,
12.53,5707,12405,
12.54,5707,12405,
12.55,5707,12405,
12.56,5707,12405,
12.57,5707,12405,
12.58,5707,12405,
12.59,5707,12405,
12.6,5707,12405,
12.61,5707,12405,
12.62,5706,12405,
12.63,5706,12405,
12.64,5706,12405,
12.65,5706,12405,
12.66,5706,12405,
12.67,5706,12405,
