Timestamp,Group,Value1,Value2,Value3,Value4,Value5,Value6,Value7,Value8
153038940,G1,841,2294,1047,1209,838,2221,773,1078
153038940,G2,2997,1526,1350,761,907,583,919,1636
153038940,G3,653,1669,2476,1290,889,1295,1821,1148
153038955,G4,889,1671,936,773,972,575,771,1079
153039007,G1,809,1333,1081,1329,845,1270,771,1075
153039007,G2,3362,1241,1545,749,873,584,984,1536
153039007,G3,649,1273,2058,1708,886,2083,1685,1133
153039020,G4,1113,2076,941,770,985,575,770,1082
2025-02-22 15:30:39,W,0.0,0.0,0.0,0.0
153039161,s,0.0,0.0,0.0,0.0
153039161,G1,885,1590,1036,980,842,2120,772,1075
153039164,G2,2907,1523,1517,764,873,578,923,1916
153039168,G3,658,1339,1873,1437,874,1792,1662,1139
153039172,G4,914,2101,937,777,1026,575,770,1081
153039224,G1,881,2173,1024,1289,841,1713,772,1078
153039224,G2,3001,1624,1495,764,877,578,911,2014
153039224,G3,649,1770,1894,1117,871,1839,1586,1139
153039238,G4,1033,2161,940,786,1025,575,770,1079
2025-02-22 15:30:39,W,0.0,0.0,0.0,0.0
153039372,s,0.0,0.0,0.0,0.0
153039372,G1,876,1584,1068,1162,842,1859,773,1076
153039372,G2,2891,1426,1642,765,885,575,950,2029
153039372,G3,655,1516,1387,1252,886,1887,2214,1131
153039389,G4,1193,2433,935,774,1024,571,770,1080
153039440,G1,860,1586,1068,875,844,2389,774,1074
153039440,G2,1929,1591,1317,761,870,580,895,2133
153039440,G3,655,1493,1653,1321,917,1855,2385,1168
153039455,G4,1176,1954,938,778,511,575,770,1080
2025-02-22 15:30:39,W,0.0,0.0,0.0,0.0
153039605,s,0.0,0.0,0.0,0.0
153039605,G1,830,1522,1054,1121,849,2086,773,1078
153039605,G2,2109,1330,1506,761,886,582,949,2020
153039605,G3,658,1655,1477,1274,921,1672,2225,1162
153039617,G4,1096,1985,937,778,879,575,770,1087
153039672,G1,839,1642,1107,1157,842,1376,771,1087
153039673,G2,2137,1339,1481,671,873,590,922,2072
153039673,G3,661,1228,1373,1330,913,2404,2859,1188
153039682,G4,1209,1891,940,775,511,575,771,1082
2025-02-22 15:30:39,W,0.0,0.0,0.0,0.0
153039852,s,0.0,0.0,0.0,0.0
153039852,G1,841,1825,1078,1309,839,1796,772,1083
153039852,G2,3238,1456,1466,762,889,582,920,2203
153039852,G3,658,1337,1511,1265,920,1599,1583,1191
153039869,G4,1301,1753,945,777,1086,574,770,1087
153039923,G1,865,1705,1115,1079,840,2950,775,1080
153039926,G2,2249,1409,1587,733,870,579,936,2035
153039926,G3,650,1318,1473,1420,909,1220,2525,1189
153039936,G4,1270,1817,945,778,1034,574,771,1086
2025-02-22 15:30:39,W,0.0,0.0,0.0,0.0
153040087,s,0.0,0.0,0.0,0.0
153040087,G1,815,1459,1073,1097,850,1787,772,1080
153040087,G2,2984,1240,1618,733,892,580,951,1626
153040087,G3,658,1521,1373,1076,865,1857,1889,1145
153040099,G4,1097,1890,945,776,1096,575,771,1093
153040140,G1,938,1993,1097,966,850,2404,774,1081
153040157,G2,2517,1399,1457,761,904,581,908,1677
153040157,G3,657,1833,1709,1204,897,1712,2062,1206
153040165,G4,1091,1851,945,778,1025,575,770,1087
2025-02-22 15:30:40,W,0.0,0.0,0.0,0.0
153040304,s,0.0,0.0,0.0,0.0
153040304,G1,927,1663,1090,1210,857,1910,773,1081
153040304,G2,2691,1229,1303,763,878,584,968,1586
153040304,G3,660,1467,1645,1166,897,2059,2400,1197
153040316,G4,1202,1958,946,781,1033,575,770,1087
153040356,G1,860,1589,1170,695,855,1662,773,1078
153040374,G2,2137,1209,1604,749,911,580,939,1693
153040379,G3,657,1257,1393,1136,933,1690,2287,1210
153040381,G4,1227,1713,946,770,1073,575,770,1086
2025-02-22 15:30:40,W,0.0,0.0,0.0,0.0
153040522,s,0.0,0.0,0.0,0.0
153040522,G1,815,1861,1125,969,844,2037,773,1085
153040537,G2,1341,1190,1542,720,930,587,928,1815
153040537,G3,654,1375,1298,1162,905,1331,2605,1171
153040545,G4,1481,1827,948,769,1055,575,771,1087
153040591,G1,886,1366,1151,1125,860,1994,773,1081
153040591,G2,1503,1269,1312,639,909,586,929,2125
153040607,G3,657,1498,1247,1090,905,1578,1902,1151
153040610,G4,1258,1956,945,777,1085,574,770,1086
2025-02-22 15:30:40,W,0.0,0.0,0.0,0.0
153040763,s,0.0,0.0,0.0,0.0
153040763,G1,843,1404,1180,1134,849,2056,772,1083
153040767,G2,2294,1405,1542,671,876,585,910,2210
153040770,G3,666,1451,1446,1201,900,1723,1737,1193
153040774,G4,1099,1997,953,752,1044,578,771,1095
153040824,G1,819,1565,1173,962,849,1515,772,1079
153040824,G2,3129,1264,1541,734,921,584,926,1826
153040824,G3,676,1667,1449,1057,886,1651,1599,1151
153040840,G4,1313,1882,954,777,1073,576,770,1088
2025-02-22 15:30:40,W,0.0,0.0,0.0,0.0
153040988,s,0.0,0.0,0.0,0.0
153040988,G1,883,1785,1125,511,842,1584,772,1082
153040988,G2,1745,1258,1721,688,913,587,904,2131
153040988,G3,652,1350,1369,1046,872,1494,2516,1151
153041002,G4,1313,1801,957,777,1074,575,770,1087
153041057,G1,511,1308,1052,945,852,2650,774,1085
153041057,G2,3504,1399,1571,703,905,587,897,2033
153041057,G3,681,1202,1292,1028,907,1340,1557,1151
153041069,G4,1237,1753,945,773,695,572,770,1084
2025-02-22 15:30:41,W,0.0,0.0,0.0,0.0
153041205,s,0.0,0.0,0.0,0.0
153041205,G1,1033,1497,1306,929,841,2373,774,1086
153041205,G2,2625,1369,1765,769,900,591,921,2370
153041205,G3,667,1278,1410,1028,916,1596,2783,1200
153041219,G4,1202,1621,953,778,1033,575,770,1087
153041273,G1,511,1429,1185,1057,862,1708,772,1082
153041273,G2,2348,1449,1586,770,909,590,906,2393
153041273,G3,665,1401,1307,1024,909,2357,1779,1149
153041284,G4,1418,1943,951,774,1063,575,770,1087
2025-02-22 15:30:41,W,0.0,0.0,0.0,0.0
153041437,s,0.0,0.0,0.0,0.0
153041437,G1,978,1418,1164,945,849,1377,771,1085
153041437,G2,3656,1401,1529,749,905,583,917,1715
153041437,G3,664,1441,1464,967,908,1984,1663,1171
153041448,G4,1548,1817,962,775,1121,575,770,1087
153041490,G1,1057,1510,1234,969,857,2738,774,1086
153041507,G2,2422,1508,1877,702,871,584,899,1695
153041507,G3,665,1268,1437,929,888,1653,1823,1150
153041514,G4,1182,1720,961,774,1098,575,770,1082
2025-02-22 15:30:41,W,0.0,0.0,0.0,0.0
153041654,s,0.0,0.0,0.0,0.0
153041654,G1,511,1478,1133,940,861,2437,773,1087
153041654,G2,2364,1464,2009,734,888,581,904,1678
153041654,G3,672,1161,1485,954,893,1928,2048,1169
153041664,G4,1024,1973,953,774,1076,577,770,1084
153041707,G1,938,1681,1279,917,853,3200,775,1082
153041723,G2,1875,1243,1598,761,891,587,898,2378
153041727,G3,664,1461,1249,988,940,1735,2692,1235
153041730,G4,1353,1973,961,769,1079,575,771,1086
2025-02-22 15:30:41,W,0.0,0.0,0.0,0.0
153041887,s,0.0,0.0,0.0,0.0
153041887,G1,1313,1643,1292,953,865,2513,774,1082
153041887,G2,2636,1502,1617,765,874,587,886,2627
153041887,G3,663,1305,1489,572,906,1608,2128,1220
153041904,G4,1142,2156,942,687,1045,577,770,1087
153041957,G1,1036,1449,1130,1057,868,1564,772,1083
153041957,G2,3528,1493,2011,732,882,583,894,2016
153041957,G3,652,1169,1457,962,893,1855,1540,1146
153041970,G4,1372,2134,962,769,1136,575,770,1087
2025-02-22 15:30:41,W,0.0,0.0,0.0,0.0
153042120,s,0.0,0.0,0.0,0.0
153042120,G1,817,1566,1233,703,857,2008,773,1084
153042120,G2,1795,1313,2026,720,905,584,889,1826
153042120,G3,665,1141,1609,978,890,1174,2111,1195
153042133,G4,1475,1641,962,769,1118,573,770,1098
153042189,G1,1162,1404,1279,934,846,2926,775,1081
153042190,G2,3004,1178,1738,687,885,588,908,2454
153042190,G3,668,1170,1297,969,936,1483,1721,1218
153042200,G4,1317,2390,962,720,1127,574,770,1094
2025-02-22 15:30:42,W,0.0,0.0,0.0,0.0
153042339,s,0.0,0.0,0.0,0.0
153042339,G1,1225,1538,1216,955,857,1920,772,1082
153042339,G2,3261,1265,1481,671,907,584,884,2742
153042339,G3,657,1122,1329,946,933,1279,1785,1196
153042350,G4,1553,1977,974,770,1257,575,770,1092
153042406,G1,1241,1482,1437,905,861,2321,774,1081
153042406,G2,2124,1187,1941,718,875,589,891,2505
153042406,G3,652,1257,1444,949,906,1307,2502,1225
153042417,G4,1318,2100,967,770,1177,575,770,1098
2025-02-22 15:30:42,W,0.0,0.0,0.0,0.0
153042554,s,0.0,0.0,0.0,0.0
153042554,G1,1205,1597,1327,1047,849,2354,773,1084
153042570,G2,2827,1260,1367,765,905,584,888,1802
153042570,G3,650,1118,1330,941,878,1712,2472,1232
153042580,G4,1537,3011,973,671,1181,575,770,1087
153042624,G1,1066,1512,1369,832,864,1610,772,1087
153042624,G2,2418,1165,2057,734,901,586,931,1985
153042640,G3,650,1197,1321,949,863,1720,1939,1238
153042646,G4,1334,2007,953,769,1374,575,771,1087
2025-02-22 15:30:42,W,0.0,0.0,0.0,0.0
153042772,s,0.0,0.0,0.0,0.0
153042772,G1,1177,1409,1561,934,861,2819,775,1085
153042788,G2,2343,1174,1671,718,917,585,907,2048
153042788,G3,650,1157,1141,949,929,1546,1739,1290
153042797,G4,1387,2425,971,770,1256,576,770,1087
153042840,G1,897,1795,1370,931,842,1672,772,1082
153042856,G2,1642,1245,1577,671,898,586,901,1780
153042859,G3,646,1233,1260,905,921,1767,1569,1207
153042863,G4,1515,1573,927,770,1206,572,770,1087
2025-02-22 15:30:42,W,0.0,0.0,0.0,0.0
153044392,s,0.0,0.0,0.0,0.0
153044392,G1,939,1821,1178,1035,843,1575,772,1084
153044392,G2,1874,1356,1569,655,930,581,890,1827
153044392,G3,662,1161,1314,964,949,2294,1909,1262
153044405,G4,1260,2504,962,639,1081,579,770,1106
153044457,G1,962,1798,1177,1060,841,1606,772,1084
153044457,G2,2560,1483,1814,737,922,584,882,1935
153044457,G3,673,1350,1398,941,913,2598,1966,1236
153044471,G4,1446,2278,979,770,1160,584,770,1094
2025-02-22 15:30:44,W,0.0,0.0,0.0,0.0
153045067,s,0.0,0.0,0.0,0.0
153045067,G1,902,1584,1657,977,850,2477,773,1087
153045083,G2,1876,1441,1721,687,920,581,902,2276
153045083,G3,665,1242,1241,946,905,2165,1643,1257
153045090,G4,1708,2108,511,773,1084,578,770,1089
153045140,G1,1267,1633,1292,989,870,1464,772,1087
153045140,G2,2710,1310,1286,718,929,584,920,1962
153045140,G3,668,1241,1290,914,917,1892,2652,1200
153045156,G4,1409,2295,978,774,1180,577,770,1099
2025-02-22 15:30:45,W,0.0,0.0,0.0,0.0
153045288,s,0.0,0.0,0.0,0.0
153045288,G1,923,1613,1415,1032,849,1512,772,1086
153045288,G2,3213,1339,1945,703,897,593,920,1949
153045304,G3,653,1250,1374,936,914,1306,2378,1220
153045307,G4,1128,1911,972,769,1203,577,770,1096
153045357,G1,916,1409,1466,970,853,1330,771,1082
153045357,G2,2406,1431,1592,733,898,586,916,1663
153045357,G3,684,1228,1503,978,889,1341,1792,1193
153045373,G4,1381,2186,970,769,1146,576,753,1087
2025-02-22 15:30:45,W,0.0,0.0,0.0,0.0
153045524,s,0.0,0.0,0.0,0.0
153045524,G1,1115,1485,1363,906,858,2098,772,1085
153045527,G2,3951,1377,2074,719,905,584,894,1929
153045531,G3,668,1161,1353,983,886,1757,2010,1219
153045534,G4,1323,1557,969,688,1145,575,771,1092
153045590,G1,917,1413,1412,511,861,1590,771,1084
153045590,G2,1792,1513,2137,718,914,585,881,2332
153045590,G3,658,1258,1493,934,903,1974,1854,1182
153045601,G4,1386,2093,967,770,1137,575,770,1087
2025-02-22 15:30:45,W,0.0,0.0,0.0,0.0
153045737,s,0.0,0.0,0.0,0.0
153045737,G1,1128,1510,1249,941,857,2584,774,1087
153045753,G2,3393,1610,1617,702,886,586,903,2517
153045753,G3,682,1319,1314,936,897,1758,2236,1206
153045763,G4,1592,1727,969,770,1100,575,771,1084
153045807,G1,1237,1437,1222,993,857,2671,775,1085
153045807,G2,2152,1525,1305,737,914,584,885,1762
153045823,G3,665,1218,1177,511,937,1306,2577,1262
153045829,G4,1445,1990,972,780,1082,575,771,1087
2025-02-22 15:30:45,W,0.0,0.0,0.0,0.0
153045987,s,0.0,0.0,0.0,0.0
153045987,G1,961,1509,1430,948,854,1676,771,1081
153045987,G2,3589,1500,1413,639,904,581,919,1699
153045987,G3,684,1181,1565,965,888,1720,2015,1166
153046004,G4,1627,2539,966,769,1061,575,770,1087
153046058,G1,1071,1470,1255,1028,865,2774,774,1087
153046058,G2,2376,1299,1536,717,867,593,901,2556
153046058,G3,680,1463,1318,983,885,1096,1751,1195
153046070,G4,1479,2086,969,769,1093,575,770,1085
2025-02-22 15:30:46,W,0.0,0.0,0.0,0.0
153046220,s,0.0,0.0,0.0,0.0
153046220,G1,860,1641,1266,877,842,2189,773,1085
153046220,G2,1572,1209,1547,686,882,585,906,2396
153046220,G3,673,1505,1353,973,905,1648,1568,1151
153046233,G4,1164,1810,961,777,1110,575,770,1087
153046288,G1,850,1490,1159,875,857,1514,771,1084
153046292,G2,2679,1272,1734,749,887,586,930,2370
153046296,G3,666,1538,1321,1050,882,1371,1586,1186
153046298,G4,1526,1769,954,770,1066,574,770,1078
2025-02-22 15:30:46,W,0.0,0.0,0.0,0.0
153046438,s,0.0,0.0,0.0,0.0
153046438,G1,1100,1553,1201,1046,857,1945,773,1087
153046438,G2,1928,1198,1517,718,923,582,939,1883
153046438,G3,668,1386,1544,1060,905,1177,2164,1208
153046450,G4,1185,1905,957,770,1130,575,770,1087
153046490,G1,904,1529,1197,1024,849,1923,773,1080
153046507,G2,2448,1470,1811,733,882,581,927,2236
153046507,G3,668,1279,1570,1067,925,1933,2154,1175
153046516,G4,1321,1880,949,774,1041,575,770,1084
2025-02-22 15:30:46,W,0.0,0.0,0.0,0.0
153046653,s,0.0,0.0,0.0,0.0
153046653,G1,984,1466,1165,1097,860,2383,774,1082
153046653,G2,3205,1436,1514,704,901,583,908,2027
153046653,G3,657,1353,1458,1078,905,1289,2879,1166
153046667,G4,1518,2107,935,777,1033,575,771,1087
153046722,G1,889,1453,1194,1125,849,2076,773,1082
153046724,G2,2086,1324,1898,704,905,582,924,1674
153046724,G3,687,1610,1329,1145,918,1799,1684,1180
153046733,G4,1428,1889,950,773,1053,575,770,1080
2025-02-22 15:30:46,W,0.0,0.0,0.0,0.0
153046871,s,0.0,0.0,0.0,0.0
153046871,G1,840,1605,1277,634,853,1987,772,1086
153046887,G2,1644,1227,1512,704,887,583,953,1616
153046887,G3,674,1238,1401,1136,873,1995,1455,1151
153046896,G4,1032,1698,957,774,1024,575,754,1093
153046940,G1,939,1446,1145,575,849,2200,773,1083
153046955,G2,2014,1205,1674,672,901,585,946,2093
153046959,G3,673,1190,1459,1175,873,1866,1537,1151
153046962,G4,1315,2124,956,777,1082,571,770,1087
2025-02-22 15:30:46,W,0.0,0.0,0.0,0.0
153047138,s,0.0,0.0,0.0,0.0
153047138,G1,951,1498,1065,1145,859,1511,772,1084
153047138,G2,2993,1630,1518,769,873,584,924,2591
153047138,G3,689,1548,1430,1105,906,2226,2474,1191
153047149,G4,1189,1693,939,771,1030,572,770,1087
153047190,G1,968,1542,1068,1195,865,1454,771,1086
153047208,G2,3949,1449,1772,764,914,573,924,1720
153047212,G3,673,1607,1226,1052,914,1956,1639,1163
153047215,G4,1225,1760,950,776,1047,575,770,1086
2025-02-22 15:30:47,W,0.0,0.0,0.0,0.0
153047355,s,0.0,0.0,0.0,0.0
153047355,G1,851,1565,1122,1213,861,1808,773,1081
153047371,G2,1847,1236,1450,687,897,584,933,1698
153047371,G3,682,1498,1421,1187,877,1723,1905,1165
153047378,G4,1336,1688,942,771,1033,575,770,1083
153047424,G1,944,1449,1113,1033,849,2189,774,1083
153047424,G2,2612,1614,1514,688,866,580,915,2327
153047440,G3,665,1169,1398,1137,893,1899,1609,1176
153047444,G4,1191,1658,945,771,1035,575,770,1087
2025-02-22 15:30:47,W,0.0,0.0,0.0,0.0
153047572,s,0.0,0.0,0.0,0.0
153047572,G1,848,2113,1122,1065,841,1768,773,1084
153047588,G2,2057,1514,1769,704,908,583,910,2181
153047588,G3,662,1993,1350,1239,913,1851,1942,1170
153047595,G4,1100,1705,937,769,1047,575,770,1095
153047641,G1,879,1738,1208,1305,841,1486,771,1082
153047641,G2,2536,1358,1257,770,865,580,946,2061
153047657,G3,666,1538,1797,1151,921,1481,2495,1215
153047661,G4,1240,1650,945,776,1057,575,771,1086
2025-02-22 15:30:47,W,0.0,0.0,0.0,0.0
153047804,s,0.0,0.0,0.0,0.0
153047804,G1,888,1515,1145,1254,840,2741,775,1080
153047804,G2,3274,1580,1494,765,921,580,915,1824
153047821,G3,659,1629,1469,1311,921,1543,2760,1203
153047823,G4,1397,1841,946,736,634,576,770,1082
153047873,G1,920,1865,1077,1073,857,1546,772,1080
153047873,G2,1572,1394,1397,734,949,582,904,1737
153047873,G3,673,1721,1650,1446,929,1537,1638,1207
153047890,G4,1123,1778,938,772,1030,575,770,1094
2025-02-22 15:30:47,W,0.0,0.0,0.0,0.0
153048038,s,0.0,0.0,0.0,0.0
153048038,G1,810,1381,1114,1129,844,2239,774,1080
153048038,G2,3312,1404,1421,761,930,579,936,1727
153048038,G3,661,1410,1767,1542,879,1468,2048,1182
153048053,G4,1204,1869,938,769,511,575,770,1095
153048107,G1,843,2006,1063,1329,843,1296,771,1084
153048107,G2,3663,1399,1650,671,897,579,930,1797
153048107,G3,665,2049,1709,1099,914,1970,1686,1151
153048119,G4,929,1911,940,771,511,575,770,1084
2025-02-22 15:30:48,W,0.0,0.0,0.0,0.0
153048258,s,0.0,0.0,0.0,0.0
153048258,G1,867,2345,1060,1274,849,1964,773,1080
153048271,G2,3328,1581,1549,718,876,581,930,2013
153048271,G3,652,1989,1462,1142,904,1848,2541,1135
153048281,G4,1290,2269,942,753,1024,574,770,1087
153048324,G1,792,1881,1027,1305,841,1440,772,1079
153048339,G2,3233,1445,1369,762,942,577,958,1614
153048340,G3,649,1993,1925,1131,909,1886,1827,1147
153048347,G4,1242,1785,941,770,1024,575,770,1087
2025-02-22 15:30:48,W,0.0,0.0,0.0,0.0
153048489,s,0.0,0.0,0.0,0.0
153048489,G1,769,2102,1091,1398,836,1262,771,1078
153048489,G2,2539,1462,1392,761,877,579,947,2008
153048504,G3,650,1818,1585,1462,900,1194,2573,1147
153048509,G4,1041,1965,940,769,752,575,771,1085
153048557,G1,702,1545,1032,1244,842,1212,771,1082
153048557,G2,3388,1366,1414,761,924,583,945,1644
153048572,G3,651,1502,1777,1522,902,1115,2627,1151
153048576,G4,1067,2180,938,773,511,573,771,1087
2025-02-22 15:30:48,W,0.0,0.0,0.0,0.0
153048717,s,0.0,0.0,0.0,0.0
153048717,G1,793,1730,1073,1049,837,2092,773,1082
153048720,G2,2875,1352,1461,761,866,582,963,1695
153048723,G3,659,1297,1617,1779,869,1279,1654,1134
153048727,G4,1031,2294,941,655,876,575,771,1082
153048774,G1,877,2162,1073,1244,843,1384,771,1079
