Serpentine Scan Parameters
X Total Distance (mm),16
Y Total Distance (mm),16
Step Size (mm),0.5
Start from Center,True

Step Number,X Position (mm),Y Position (mm)
0,315.1511764526367,426.3559341430664
1,315.6517028808594,426.3551712036133
2,316.1445999145508,426.35353088378906
3,316.6505432128906,426.3515090942383
4,317.15307235717773,426.34937286376953
5,317.6474380493164,426.34552001953125
6,318.16457748413086,426.34105682373047
7,318.65556716918945,426.3388442993164
8,319.16391372680664,426.3367462158203
9,319.6669387817383,426.33594512939453
10,320.1587677001953,426.33583068847656
11,320.67832946777344,426.33533477783203
12,321.15379333496094,426.3344955444336
13,321.6546630859375,426.33453369140625
14,322.1582794189453,426.33434295654297
15,322.6505661010742,426.3341522216797
16,323.1684875488281,426.33399963378906
17,323.65550994873047,426.3335418701172
18,324.16465759277344,426.3334655761719
19,324.66907501220703,426.3334655761719
20,325.1575469970703,426.33331298828125
21,325.68153381347656,426.3331604003906
22,326.1544418334961,426.33304595947266
23,326.6550827026367,426.33304595947266
24,327.1591567993164,426.33312225341797
25,327.65113830566406,426.3326644897461
26,328.16856384277344,426.3325881958008
27,328.65638732910156,426.3329315185547
28,329.16412353515625,426.3322448730469
29,329.66678619384766,426.33235931396484
30,330.15735626220703,426.3324737548828
31,330.68695068359375,426.33270263671875
32,331.15394592285156,426.33277893066406
33,331.15577697753906,426.8747329711914
34,330.69618225097656,426.8699264526367
35,330.20301818847656,426.8682098388672
36,329.69146728515625,426.8662643432617
37,329.16526794433594,426.8624496459961
38,328.6954879760742,426.83536529541016
39,328.14754486083984,426.83509826660156
40,327.6970672607422,426.8341827392578
41,327.15282440185547,426.8328094482422
42,326.6960144042969,426.8325424194336
43,326.18053436279297,426.83300018310547
44,325.65486907958984,426.83197021484375
45,325.12889862060547,426.8324661254883
46,324.6748733520508,426.8320846557617
47,324.1403579711914,426.83197021484375
48,323.6091613769531,426.8315124511719
49,323.14266204833984,426.8316650390625
50,322.6137161254883,426.8312454223633
51,322.15320587158203,426.83128356933594
52,321.62418365478516,426.83109283447266
53,321.10584259033203,426.8311309814453
54,320.63072204589844,426.8312454223633
55,320.1470947265625,426.8309783935547
56,319.6270942687988,426.8312454223633
57,319.1457939147949,426.8312072753906
58,318.69544982910156,426.8308639526367
59,318.14708709716797,426.8310546875
60,317.69723892211914,426.8312454223633
61,317.1498489379883,426.8307876586914
62,316.6946792602539,426.83116912841797
63,316.18408203125,426.8314743041992
64,315.65629959106445,426.83101654052734
65,315.1253318786621,426.83116912841797
66,315.1319122314453,427.3646545410156
67,315.6448554992676,427.35584259033203
68,316.14206314086914,427.35477447509766
69,316.6493606567383,427.35416412353516
70,317.1514701843262,427.35267639160156
71,317.64686584472656,427.35206604003906
72,318.1642723083496,427.35118865966797
73,318.6550521850586,427.3505401611328
74,319.1641616821289,427.34989166259766
75,319.66712951660156,427.3499298095703
76,320.15724182128906,427.3490905761719
77,320.6858825683594,427.3487091064453
78,321.1526870727539,427.34790802001953
79,321.6553497314453,427.3471450805664
80,322.1608352661133,427.34683990478516
81,322.65174865722656,427.3466491699219
82,323.1689453125,427.3463821411133
83,323.65577697753906,427.3455047607422
84,324.16481018066406,427.34569549560547
85,324.6673583984375,427.3453903198242
86,325.1568603515625,427.3442840576172
87,325.6837463378906,427.34447479248047
88,326.15421295166016,427.3444366455078
89,326.6565704345703,427.34405517578125
90,327.15877532958984,427.3436737060547
91,327.6512145996094,427.3435974121094
92,328.17066192626953,427.3427200317383
93,328.6545181274414,427.3426055908203
94,329.16370391845703,427.34249114990234
95,329.6671676635742,427.34230041503906
96,330.1576232910156,427.3419189453125
97,330.6816101074219,427.3416519165039
98,331.1534118652344,427.3417663574219
99,331.22753143310547,427.83241271972656
100,330.69164276123047,428.41800689697266
101,330.20198822021484,428.08338165283203
102,329.68990325927734,428.0762481689453
103,329.14478302001953,427.8173828125
104,328.69327545166016,427.81944274902344
105,328.1389617919922,427.82421112060547
106,327.6974868774414,427.8287887573242
107,327.1509552001953,427.8309631347656
108,326.69254302978516,427.8312683105469
109,326.1799621582031,427.83145904541016
110,325.6553649902344,427.8312683105469
111,325.1261901855469,427.8311538696289
112,324.6282196044922,427.8316116333008
113,324.1453170776367,427.83191680908203
114,323.6960983276367,427.8319549560547
115,323.1478500366211,427.83172607421875
116,322.6974105834961,427.8318405151367
117,322.1529769897461,427.83172607421875
118,321.6957092285156,427.8318786621094
119,321.1830139160156,427.83214569091797
120,320.6559753417969,427.83226013183594
121,320.14293670654297,427.8321838378906
122,319.61910247802734,427.83203125
123,319.155216217041,427.83180236816406
124,318.60612869262695,427.83164978027344
125,318.1334114074707,427.8318786621094
126,317.65493392944336,427.8315734863281
127,317.1083068847656,427.8312301635742
128,316.62797927856445,427.83206939697266
129,316.1764335632324,427.83191680908203
130,315.6174087524414,427.8315734863281
131,315.1230812072754,427.8319549560547
132,315.12908935546875,428.2918167114258
133,315.63541412353516,428.29410552978516
134,316.1325454711914,428.29395294189453
135,316.6472625732422,428.2951354980469
136,317.1486282348633,428.29540252685547
137,317.64495849609375,428.29723358154297
138,318.15866470336914,428.2984924316406
139,318.65516662597656,428.30039978027344
140,319.1635322570801,428.30291748046875
141,319.66772079467773,428.3058547973633
142,320.1570129394531,428.3090591430664
143,320.68004608154297,428.3195495605469
144,321.1533737182617,428.3266067504883
145,321.65550231933594,428.3275604248047
146,322.15904235839844,428.3278274536133
147,322.65140533447266,428.32836151123047
148,323.16776275634766,428.328857421875
149,323.6555480957031,428.3289337158203
150,324.1641616821289,428.32935333251953
151,324.6669387817383,428.33019256591797
152,325.15899658203125,428.33038330078125
153,325.6849670410156,428.33019256591797
154,326.15318298339844,428.3305358886719
155,326.6551208496094,428.3309555053711
156,327.1583938598633,428.3312225341797
157,327.6521682739258,428.3312225341797
158,328.167724609375,428.3306121826172
159,328.65631103515625,428.3312225341797
160,329.1647720336914,428.33133697509766
161,329.66880798339844,428.3311462402344
162,330.1591110229492,428.33091735839844
163,330.6761932373047,428.3310317993164
164,331.1548614501953,428.331298828125
165,331.1553192138672,428.85162353515625
166,330.69515228271484,428.8545608520508
167,330.20225524902344,428.8527297973633
168,329.6908950805664,428.84918212890625
169,329.16839599609375,428.84010314941406
170,328.69407653808594,428.8353729248047
171,328.14510345458984,428.83323669433594
172,327.6976776123047,428.83251190185547
173,327.1524429321289,428.83209228515625
174,326.6953659057617,428.8314437866211
175,326.1811828613281,428.83129119873047
176,325.6528854370117,428.8315963745117
177,325.1811981201172,428.8319778442383
178,324.6294403076172,428.8313293457031
179,324.1421890258789,428.8315963745117
180,323.69300842285156,428.8314437866211
181,323.1151580810547,428.8313293457031
182,322.61791229248047,428.83106231689453
183,322.1171569824219,428.8313293457031
184,321.62548065185547,428.8316345214844
185,321.1533737182617,428.83148193359375
186,320.6167984008789,428.8309097290039
187,320.1224136352539,428.8310241699219
188,319.6592903137207,428.8309097290039
189,319.15807723999023,428.8311767578125
190,318.6895179748535,428.83140563964844
191,318.1193161010742,428.8307571411133
192,317.6233673095703,428.8314437866211
193,317.11999893188477,428.83094787597656
194,316.629638671875,428.83113861083984
195,316.0988235473633,428.83052825927734
196,315.62028884887695,428.8306427001953
197,315.1262092590332,428.8311767578125
198,315.1342582702637,429.37896728515625
199,315.65799713134766,429.3766403198242
200,316.1494255065918,429.373779296875
201,316.6532897949219,429.3716812133789
202,317.1560287475586,429.36973571777344
203,317.64944076538086,429.36279296875
204,318.16720962524414,429.33528900146484
205,318.6562728881836,429.33502197265625
206,319.16446685791016,429.3353271484375
207,319.6679878234863,429.3354797363281
208,320.1580047607422,429.3355178833008
209,320.6916809082031,429.3352508544922
210,321.15467071533203,429.33597564697266
211,321.65565490722656,429.3356704711914
212,322.15850830078125,429.33509826660156
213,322.65148162841797,429.3353271484375
214,323.1703186035156,429.3351364135742
215,323.6568832397461,429.33536529541016
216,324.1640090942383,429.33536529541016
217,324.66686248779297,429.33494567871094
218,325.1577377319336,429.3352508544922
219,325.6876754760742,429.33494567871094
220,326.15333557128906,429.3352508544922
221,326.65523529052734,429.3350601196289
222,327.15877532958984,429.3350601196289
223,327.6508331298828,429.3345260620117
224,328.16871643066406,429.33441162109375
225,328.6553192138672,429.3340301513672
226,329.16534423828125,429.33406829833984
227,329.66800689697266,429.33399200439453
228,330.1575469970703,429.3341064453125
229,330.6753921508789,429.3341064453125
230,331.1532974243164,429.3339157104492
231,331.1543273925781,429.84729766845703
232,330.69637298583984,429.8464584350586
233,330.2074432373047,429.8466110229492
234,329.69844818115234,429.8466110229492
235,329.16481018066406,429.8462677001953
236,328.69537353515625,429.84630584716797
237,328.17806243896484,429.8463439941406
