Serpentine Scan Parameters
X Total Distance (mm),16
Y Total Distance (mm),16
Step Size (mm),0.5
Start from Center,True

Step Number,X Position (mm),Y Position (mm)
0,315.1681900024414,436.6383361816406
1,315.6635856628418,436.75525665283203
2,316.1756134033203,436.7173767089844
3,316.65428161621094,436.70745849609375
4,317.1692085266113,436.67850494384766
5,317.6753616333008,436.67823791503906
6,318.15540313720703,436.6796112060547
7,318.69041442871094,436.68033599853516
8,319.1600036621094,436.6819763183594
9,319.674072265625,436.68251037597656
10,320.17810821533203,436.68399810791016
11,320.66707611083984,436.6843032836914
12,321.1876678466797,436.68506622314453
13,321.65348052978516,436.6858673095703
14,322.16773986816406,436.6862106323242
15,322.6773452758789,436.6865921020508
16,323.1570816040039,436.6868591308594
17,323.6897277832031,436.6865921020508
18,324.1575622558594,436.68766021728516
19,324.6736145019531,436.68750762939453
20,325.1753616333008,436.68785095214844
21,325.66585540771484,436.6878128051758
22,326.18846893310547,436.6878890991211
23,326.6534423828125,436.68758392333984
24,327.1675491333008,436.6878128051758
25,327.67650604248047,436.68785095214844
26,328.1568145751953,436.68750762939453
27,328.6895751953125,436.6878890991211
28,329.15802001953125,436.6878890991211
29,329.67411041259766,436.68800354003906
30,330.1773452758789,436.68800354003906
31,330.65845489501953,436.6878890991211
32,331.1880874633789,436.6874694824219
33,331.18614196777344,437.14012145996094
34,330.73326110839844,437.23094940185547
35,330.17730712890625,437.2184753417969
36,329.65492248535156,437.1950912475586
37,329.1304397583008,437.19173431396484
38,328.67130279541016,437.18990325927734
39,328.22025299072266,437.18910217285156
40,327.67871856689453,437.18929290771484
41,327.1814727783203,437.18814849853516
42,326.6318130493164,437.1881103515625
43,326.1749267578125,437.1878433227539
44,325.71617126464844,437.18807220458984
45,325.16082763671875,437.1876525878906
46,324.65396881103516,437.18753814697266
47,324.12906646728516,437.1874237060547
48,323.6704635620117,437.1877670288086
49,323.21998596191406,437.18753814697266
50,322.66040802001953,437.18761444091797
51,322.13855743408203,437.1877670288086
52,321.6299057006836,437.1876525878906
53,321.1722183227539,437.1869659423828
54,320.65135955810547,437.1875
55,320.1658248901367,437.1877670288086
56,319.65280532836914,437.18761444091797
57,319.16059494018555,437.1873474121094
58,318.6718559265137,437.18727111816406
59,318.22011947631836,437.1876907348633
60,317.65743255615234,437.18772888183594
61,317.19255447387695,437.18738555908203
62,316.6294860839844,437.18772888183594
63,316.17435455322266,437.1868896484375
64,315.68790435791016,437.1877670288086
65,315.1687431335449,437.1872329711914
66,315.16305923461914,437.6395034790039
67,315.6536293029785,437.9893493652344
68,316.169376373291,437.48462677001953
69,316.65435791015625,437.7645492553711
70,317.1682929992676,437.74402618408203
71,317.678165435791,437.73746490478516
72,318.1576156616211,437.7315902709961
73,318.68947982788086,437.6898956298828
74,319.1595458984375,437.6278305053711
75,319.6744155883789,437.6317596435547
76,320.17845153808594,437.64537811279297
77,320.66524505615234,437.9252624511719
78,321.1861038208008,437.6054382324219
