Serpentine Scan Parameters
X Total Distance (mm),16
Y Total Distance (mm),16
Step Size (mm),0.5
Start from Center,True

Step Number,X Position (mm),Y Position (mm)
0,315.1545524597168,428.87950897216797
1,315.6581115722656,428.8787841796875
2,316.1458969116211,428.87664794921875
3,316.6605758666992,428.8736343383789
4,317.1555709838867,428.87168884277344
5,317.6602554321289,428.86783599853516
6,318.16450119018555,428.8572692871094
7,318.65835189819336,428.85555267333984
8,319.17585372924805,428.8544464111328
9,319.66495513916016,428.85364532470703
10,320.1648712158203,428.85292053222656
11,320.67176818847656,428.8524627685547
12,321.15997314453125,428.8525390625
13,321.66404724121094,428.85196685791016
14,322.16400146484375,428.85135650634766
15,322.65785217285156,428.85093688964844
16,323.16905975341797,428.8509750366211
17,323.6609649658203,428.85074615478516
18,324.17518615722656,428.85047912597656
19,324.6692657470703,428.8499450683594
20,325.164794921875,428.84960174560547
21,325.67371368408203,428.8490295410156
22,326.1586380004883,428.8489532470703
23,326.66725158691406,428.8488006591797
24,327.16094970703125,428.84876251220703
25,327.66239166259766,428.8484191894531
26,328.1685256958008,428.8486099243164
27,328.65901947021484,428.84857177734375
28,329.1757583618164,428.8481140136719
29,329.66800689697266,428.84803771972656
30,330.16357421875,428.8471984863281
31,330.6707000732422,428.84742736816406
32,331.1595916748047,428.8475036621094
33,331.16222381591797,429.3973159790039
34,330.71022033691406,429.38697814941406
35,330.21190643310547,429.37610626220703
36,329.68719482421875,429.3525695800781
37,329.18224334716797,429.35218811035156
38,328.62247467041016,429.35245513916016
39,328.155517578125,429.3524169921875
40,327.6810073852539,429.35245513916016
41,327.1311569213867,429.35230255126953
42,326.64554595947266,429.3519973754883
43,326.11328125,429.3512725830078
44,325.63446044921875,429.3507385253906
45,325.13370513916016,429.35062408447266
46,324.63478088378906,429.35009002685547
47,324.15538787841797,429.35035705566406
48,323.619384765625,429.3499755859375
49,323.16173553466797,429.34940338134766
50,322.63355255126953,429.3497848510742
51,322.11875915527344,429.34898376464844
52,321.6449737548828,429.34864044189453
53,321.11454010009766,429.3480682373047
54,320.64830780029297,429.34814453125
55,320.14820098876953,429.34783935546875
56,319.671573638916,429.3475341796875
