Serpentine Scan Parameters
X Total Distance (mm),16
Y Total Distance (mm),16
Step Size (mm),0.5
Start from Center,True

Step Number,X Position (mm),Y Position (mm)
0,315.17494201660156,426.6679000854492
1,315.62604904174805,426.8019104003906
2,316.15734100341797,426.8003463745117
3,316.6534423828125,426.7929458618164
4,317.15307235717773,426.7220687866211
5,317.66956329345703,426.72157287597656
6,318.15731048583984,426.72157287597656
7,318.6659812927246,426.7203903198242
8,319.17449951171875,426.71913146972656
9,319.6675491333008,426.71825408935547
10,320.1803207397461,426.71661376953125
11,320.6686019897461,426.71512603759766
12,321.1613464355469,426.71436309814453
13,321.67354583740234,426.7124557495117
14,322.1629333496094,426.71024322509766
15,322.67189025878906,426.7087936401367
16,323.1707000732422,426.7072296142578
17,323.6606216430664,426.70520782470703
18,324.18067932128906,426.7030334472656
19,324.6738815307617,426.6829299926758
20,325.1857376098633,426.56768798828125
21,325.6712341308594,426.58763885498047
22,326.1564636230469,426.59400939941406
23,326.67186737060547,426.60484313964844
24,327.16453552246094,426.6304397583008
25,327.67879486083984,426.63394927978516
26,328.17100524902344,426.6392135620117
27,328.6666488647461,426.6476058959961
28,329.1794204711914,426.78443908691406
29,329.6738815307617,426.7829895019531
30,330.18516540527344,426.7605209350586
31,330.6734848022461,426.7576217651367
32,331.158447265625,426.7219543457031
33,331.1601257324219,427.2671127319336
34,330.68470001220703,427.2605895996094
35,330.1662063598633,427.2200393676758
36,329.6602249145508,427.2196578979492
37,329.16576385498047,427.2193145751953
38,328.65562438964844,427.21946716308594
39,328.17028045654297,427.21927642822266
40,327.65575408935547,427.21900939941406
41,327.1743392944336,427.21858978271484
42,326.6665267944336,427.21824645996094
43,326.1913299560547,427.21736907958984
44,325.68180084228516,427.216796875
45,325.1621627807617,427.2149658203125
46,324.67918395996094,427.2121047973633
47,324.17179107666016,427.2079086303711
48,323.6716079711914,427.20489501953125
49,323.17901611328125,427.2029113769531
50,322.6657485961914,427.20184326171875
51,322.15702056884766,427.2013473510742
52,321.671142578125,427.2001647949219
53,321.20189666748047,427.1998977661133
54,320.68695068359375,427.19825744628906
55,320.16429901123047,427.19749450683594
56,319.67111587524414,427.1975326538086
57,319.1765785217285,427.19676971435547
58,318.6723327636719,427.19642639160156
59,318.1777000427246,427.19566345214844
60,317.6624298095703,427.1958541870117
61,317.1791648864746,427.1957015991211
62,316.668701171875,427.19520568847656
63,316.2078666687012,427.1953582763672
64,315.68185806274414,427.1950912475586
65,315.167236328125,427.19451904296875
66,315.16881942749023,427.64503479003906
67,315.63215255737305,427.6488494873047
68,316.1559295654297,427.65052795410156
69,316.6514587402344,427.65174865722656
70,317.15457916259766,427.65201568603516
71,317.66733169555664,427.6556396484375
72,318.1532096862793,427.65758514404297
73,318.6688804626465,428.287353515625
74,319.17552947998047,428.2757568359375
75,319.6699523925781,427.9542541503906
76,320.1844024658203,427.7956771850586
77,320.66768646240234,427.7033233642578
78,321.15570068359375,427.70347595214844
79,321.6698455810547,427.7032470703125
80,322.16373443603516,427.7031707763672
81,322.67772674560547,427.70328521728516
82,323.16986083984375,427.7029037475586
83,323.66092681884766,427.7027130126953
84,324.1770935058594,427.70275115966797
85,324.6747589111328,427.7030563354492
86,325.18218994140625,427.7030944824219
87,325.67115783691406,427.70267486572266
88,326.16588592529297,427.7027130126953
89,326.67205810546875,427.7031707763672
90,327.16602325439453,427.7029037475586
91,327.67276763916016,427.7024459838867
92,328.1687545776367,427.70252227783203
93,328.66485595703125,427.70233154296875
94,329.1815185546875,427.70198822021484
95,329.6711730957031,427.7025604248047
96,330.18157958984375,427.7022933959961
97,330.67127227783203,427.70214080810547
98,331.1573791503906,427.7017593383789
99,331.16188049316406,428.1532287597656
100,330.6814956665039,428.3129119873047
101,330.16075134277344,428.30780029296875
102,329.6625518798828,428.1048583984375
103,329.16290283203125,428.1053924560547
104,328.65379333496094,428.10741424560547
105,328.1671142578125,428.1090545654297
106,327.65506744384766,428.11100006103516
107,327.17098236083984,428.1138229370117
108,326.66797637939453,428.11817169189453
109,326.19659423828125,428.1256103515625
110,325.684814453125,428.1532287597656
111,325.16517639160156,428.15277099609375
112,324.67723846435547,428.16925048828125
113,324.1683578491211,428.35636138916016
114,323.6531066894531,428.3506774902344
115,323.1739807128906,428.3438491821289
116,322.6586151123047,428.3136749267578
117,322.17689514160156,428.3080291748047
118,321.67198181152344,428.10546875
119,321.1479187011719,428.1059265136719
120,320.6903076171875,428.10821533203125
121,320.16937255859375,428.10951232910156
122,319.68217849731445,428.1125259399414
123,319.1704559326172,428.11668395996094
124,318.6764144897461,428.12206268310547
125,318.1795883178711,428.1523132324219
126,317.661075592041,428.15250396728516
127,317.1794891357422,428.1535339355469
128,316.6724395751953,428.27808380126953
129,316.20954513549805,428.36273193359375
130,315.6890869140625,428.35060119628906
131,315.1658821105957,428.33065032958984
132,315.16876220703125,428.68946075439453
133,315.63072204589844,428.6894989013672
134,316.1566734313965,428.6893081665039
135,316.65443420410156,428.6897659301758
136,317.1533966064453,428.68927001953125
137,317.6640319824219,428.68961334228516
138,318.15982818603516,428.6892318725586
139,318.66710662841797,428.6897659301758
140,319.17333602905273,428.68961334228516
141,319.66949462890625,428.6896514892578
142,320.17871856689453,428.6896514892578
143,320.6705856323242,428.6899185180664
