Serpentine Scan Parameters
X Total Distance (mm),16
Y Total Distance (mm),16
Step Size (mm),0.5
Start from Center,True

Step Number,X Position (mm),Y Position (mm)
0,315.1551628112793,427.0089340209961
1,315.69807052612305,427.09259033203125
2,316.2235641479492,427.08385467529297
3,316.68996810913086,427.0811080932617
4,317.2054672241211,427.0590591430664
5,317.7605628967285,427.0568084716797
6,318.2341003417969,427.0566177368164
7,318.7071418762207,427.0567321777344
8,319.1703987121582,427.0566177368164
9,319.66915130615234,427.05631256103516
10,320.1590347290039,427.05615997314453
11,320.6941604614258,427.0560836791992
12,321.15478515625,427.05657958984375
13,321.65592193603516,427.0560073852539
14,322.16064453125,427.05638885498047
15,322.65106201171875,427.0567321777344
16,323.1709671020508,427.0561981201172
17,323.65386962890625,427.0558166503906
18,324.1645050048828,427.0561218261719
19,324.6673583984375,427.0560836791992
20,325.1579284667969,427.05596923828125
21,325.69664001464844,427.0560836791992
22,326.1530303955078,427.0564651489258
23,326.65550231933594,427.05604553222656
24,327.16087341308594,427.0561981201172
25,327.65220642089844,427.0563507080078
26,328.16978454589844,427.05615997314453
27,328.65386962890625,427.05615997314453
28,329.16431427001953,427.0562744140625
29,329.66922760009766,427.0559310913086
30,330.15811920166016,427.0561981201172
31,330.6819152832031,427.05615997314453
32,331.1521530151367,427.0560073852539
33,331.1541748046875,427.50782012939453
34,330.6964111328125,427.5091552734375
35,330.20362854003906,427.50953674316406
36,329.6944046020508,427.509765625
37,329.17724609375,427.51087188720703
38,328.69606018066406,427.88787841796875
39,328.15113067626953,427.8746795654297
40,327.68383026123047,427.8487777709961
41,327.1824264526367,427.8377914428711
42,326.67198181152344,427.4927520751953
43,326.1494827270508,427.4800491333008
44,325.6203079223633,427.48279571533203
45,325.1241683959961,427.4875259399414
46,324.6675491333008,427.50267028808594
47,324.16481018066406,427.5080108642578
48,323.6924362182617,427.4208068847656
49,323.14598083496094,427.4768829345703
50,322.6981735229492,427.8812789916992
51,322.14847564697266,427.35965728759766
52,321.69376373291016,427.6158142089844
53,321.1836242675781,427.60868072509766
54,320.64430236816406,427.6065444946289
55,320.1289749145508,427.60475158691406
56,319.67479705810547,427.59986877441406
57,319.1398811340332,427.5990676879883
58,318.67265701293945,427.59376525878906
59,318.14327239990234,427.5917053222656
60,317.6186180114746,427.5885772705078
61,317.10378646850586,427.4857711791992
62,316.62403106689453,427.4860382080078
63,316.1594772338867,427.84610748291016
64,315.63032150268555,427.8095245361328
65,315.1306915283203,427.4193572998047
66,315.1359558105469,427.96913146972656
67,315.66431045532227,427.96966552734375
68,316.15447998046875,427.97035217285156
69,316.6544723510742,427.9716110229492
70,317.15850830078125,427.9729461669922
71,317.6508140563965,427.9745101928711
72,318.1709671020508,427.97779083251953
73,318.65564346313477,427.9957962036133
