Serpentine Scan Parameters
X Total Distance (mm),16
Y Total Distance (mm),16
Step Size (mm),0.5
Start from Center,True

Step Number,X Position (mm),Y Position (mm)
0,315.14801025390625,430.9677505493164
1,315.62761306762695,430.9678649902344
2,316.1323928833008,430.96763610839844
3,316.6716957092285,430.96797943115234
4,317.1378517150879,430.9675598144531
5,317.65695571899414,430.9674072265625
6,318.1408882141113,430.9669494628906
7,318.641414642334,430.96717834472656
8,319.18176651000977,430.96744537353516
9,319.6438789367676,430.96702575683594
10,320.1668167114258,430.96641540527344
11,320.6559753417969,430.96649169921875
12,321.2355041503906,430.965576171875
13,321.7096710205078,430.96561431884766
14,322.2095489501953,430.9656524658203
15,322.66902923583984,430.9659957885742
16,323.2081985473633,430.96519470214844
17,323.7425994873047,430.96527099609375
18,324.219970703125,430.96435546875
19,324.72423553466797,430.9646987915039
20,325.18787384033203,430.9646224975586
21,325.7195281982422,430.9641647338867
22,326.1962890625,430.9639358520508
23,326.7197799682617,430.96370697021484
24,327.2220230102539,430.9635925292969
25,327.6925277709961,430.9636688232422
26,328.17596435546875,430.96370697021484
27,328.7306594848633,430.9634780883789
28,329.2119598388672,430.9634780883789
29,329.722900390625,430.9630584716797
30,330.1858139038086,430.9628677368164
31,330.65975189208984,430.9625244140625
32,331.24183654785156,430.9626007080078
33,331.20582580566406,431.42520904541016
34,330.6655502319336,431.42738342285156
35,330.1432418823242,431.4275360107422
36,329.6781921386719,431.4282989501953
37,329.1709899902344,431.42940521240234
38,328.67359161376953,431.43383026123047
39,328.1726837158203,431.44542694091797
40,327.6669692993164,431.4632797241211
41,327.17777252197266,431.4632797241211
42,326.671142578125,431.46339416503906
43,326.18297576904297,431.4629364013672
44,325.6808853149414,431.46324157714844
45,325.16876220703125,431.46297454833984
46,324.68135833740234,431.46312713623047
47,324.1714859008789,431.4629364013672
48,323.67713928222656,431.4630126953125
49,323.17726135253906,431.4632797241211
50,322.6702117919922,431.46278381347656
51,322.17830657958984,431.4631652832031
52,321.6717529296875,431.4630889892578
53,321.18350982666016,431.46289825439453
54,320.68225860595703,431.46324157714844
55,320.16868591308594,431.4628601074219
56,319.68191146850586,431.46244049072266
57,319.1727066040039,431.4635467529297
58,318.6773490905762,431.46289825439453
59,318.1756591796875,431.46289825439453
60,317.67107009887695,431.4634323120117
61,317.177734375,431.46297454833984
62,316.6708755493164,431.46297454833984
63,316.18330001831055,431.4622497558594
64,315.6818962097168,431.4622497558594
65,315.1660919189453,431.4623260498047
66,315.1372528076172,432.0109558105469
67,315.6105613708496,432.00977325439453
68,316.1292266845703,432.00984954833984
69,316.6403579711914,432.0085144042969
70,317.13611602783203,432.0066833496094
71,317.658748626709,432.00408935546875
72,318.1419563293457,432.0022964477539
73,318.6355781555176,431.99668884277344
74,319.1851615905762,431.97166442871094
75,319.6482467651367,431.9200134277344
76,320.1945495605469,431.91951751708984
77,320.69278717041016,431.9200134277344
78,321.2226104736328,431.9261169433594
79,321.68643951416016,431.9281005859375
80,322.1574020385742,431.9300079345703
81,322.66624450683594,431.9332504272461
82,323.1386947631836,431.9344711303711
83,323.6391067504883,431.9367218017578
84,324.17022705078125,431.94053649902344
85,324.64447021484375,431.9841003417969
86,325.1708221435547,431.98368072509766
87,325.6585693359375,431.98333740234375
88,326.2388229370117,431.9795227050781
89,326.7184066772461,431.9791793823242
90,327.22179412841797,431.97853088378906
91,327.68341064453125,431.9780731201172
92,328.1639862060547,431.9775390625
93,328.7339401245117,431.9734191894531
94,329.2157745361328,431.9732666015625
95,329.6946716308594,431.9718933105469
96,330.1838684082031,431.9715118408203
97,330.7186508178711,431.9712448120117
98,331.2450408935547,431.9192886352539
99,331.23779296875,432.37987518310547
100,330.7585906982422,432.3801040649414
101,330.21915435791016,432.38128662109375
102,329.70420837402344,432.38330841064453
103,329.18834686279297,432.52254486083984
104,328.69895935058594,432.5209045410156
105,328.18878173828125,432.5196075439453
106,327.6872253417969,432.5166320800781
107,327.18074798583984,432.5117492675781
108,326.66961669921875,432.5037384033203
109,326.1880874633789,432.4985122680664
110,325.6858825683594,432.4970245361328
111,325.17276763916016,432.4958801269531
112,324.6844482421875,432.4945068359375
113,324.1730499267578,432.4934387207031
114,323.67610931396484,432.4923324584961
115,323.17596435546875,432.49114990234375
116,322.67093658447266,432.49053955078125
117,322.1765899658203,432.4899673461914
118,321.66831970214844,432.48905181884766
119,321.18431091308594,432.48897552490234
120,320.68084716796875,432.48836517333984
121,320.1702117919922,432.4876403808594
122,319.6831512451172,432.48687744140625
123,319.1744613647461,432.4868392944336
124,318.67624282836914,432.4858856201172
125,318.17670822143555,432.48497009277344
126,317.6702690124512,432.48451232910156
127,317.17857360839844,432.4839782714844
128,316.67186737060547,432.4835205078125
129,316.1824035644531,432.48363494873047
130,315.6836128234863,432.48302459716797
131,315.1667594909668,432.48260498046875
132,315.13755798339844,432.98072814941406
133,315.6062316894531,432.98065185546875
134,316.1273384094238,432.9799270629883
135,316.6338348388672,432.9803466796875
136,317.13308334350586,432.9798889160156
137,317.65708923339844,432.97969818115234
138,318.1382751464844,432.9796600341797
139,318.63895416259766,432.9795455932617
140,319.1900825500488,432.9795837402344
141,319.64624404907227,432.97977447509766
142,320.1698303222656,432.97924041748047
143,320.6563949584961,432.97908782958984
144,321.2361145019531,432.9774856567383
145,321.7111587524414,432.9774856567383
146,322.21309661865234,432.9773712158203
147,322.6710891723633,432.97679901123047
148,323.20796966552734,432.9771423339844
149,323.7359619140625,432.97393798828125
150,324.2171096801758,432.97245025634766
151,324.71153259277344,432.9720687866211
152,325.18516540527344,432.9707336425781
153,325.7190704345703,432.96974182128906
154,326.2440490722656,432.7711868286133
155,326.71470642089844,432.77931213378906
156,327.2212600708008,432.78228759765625
157,327.6866912841797,433.5054397583008
158,328.2086181640625,433.2936096191406
159,328.740234375,432.8644561767578
160,329.21741485595703,432.8673553466797
161,329.72057342529297,432.8732681274414
162,330.1898956298828,432.8910827636719
163,330.71956634521484,432.89737701416016
164,331.24584197998047,432.97985076904297
165,331.24279022216797,433.5237121582031
166,330.71258544921875,433.5213088989258
167,330.21156311035156,433.5184097290039
168,329.7016143798828,433.5153579711914
169,329.17858123779297,433.51192474365234
170,328.69197845458984,433.50780487060547
171,328.1859588623047,433.4579849243164
172,327.68211364746094,433.45802307128906
173,327.18189239501953,433.45775604248047
174,326.6726303100586,433.45863342285156
175,326.18709564208984,433.45848083496094
176,325.68477630615234,433.4579849243164
177,325.1708984375,433.45802307128906
178,324.6827697753906,433.4584045410156
179,324.1733932495117,433.45836639404297
180,323.6769485473633,433.45882415771484
181,323.17737579345703,433.4586715698242
182,322.66937255859375,433.45836639404297
183,322.17823028564453,433.4586715698242
184,321.67163848876953,433.45874786376953
185,321.1851119995117,433.4586715698242
186,320.68153381347656,433.4587097167969
187,320.16822814941406,433.45897674560547
188,319.68395233154297,433.45909118652344
189,319.1736030578613,433.4590530395508
190,318.6776924133301,433.45924377441406
191,318.1752586364746,433.4596633911133
192,317.6702690124512,433.45947265625
193,317.1782684326172,433.45935821533203
194,316.6719055175781,433.45935821533203
195,316.1821174621582,433.4592056274414
196,315.6829643249512,433.4596252441406
197,315.1663398742676,433.4597396850586
198,315.1371955871582,433.9557647705078
199,315.610408782959,434.1223907470703
200,316.1316108703613,434.1035461425781
201,316.6426658630371,434.0912628173828
202,317.13146209716797,434.07947540283203
203,317.65575408935547,433.92852783203125
204,318.13955307006836,433.92879486083984
205,318.6414909362793,433.92955780029297
206,319.189453125,433.93016815185547
207,319.64290618896484,433.9306640625
208,320.1670455932617,433.9325714111328
209,320.6576919555664,433.9348602294922
210,321.23741149902344,433.9653778076172
211,321.71173095703125,433.96472930908203
212,322.2104263305664,433.9647674560547
213,322.6719284057617,433.9649963378906
214,323.20850372314453,433.96480560302734
215,323.70941162109375,433.96446228027344
216,324.2195510864258,433.9643859863281
217,324.72469329833984,433.9644241333008
218,325.181884765625,433.9644241333008
219,325.7188415527344,433.9645004272461
220,326.24195098876953,433.96427154541016
221,326.71356201171875,433.96427154541016
222,327.2154998779297,433.96385192871094
