Serpentine Scan Parameters
X Total Distance (mm),16
Y Total Distance (mm),16
Step Size (mm),0.5
Start from Center,True

Step Number,X Position (mm),Y Position (mm)
0,315.1775932312012,426.0788345336914
1,315.67705154418945,426.07776641845703
2,316.1528968811035,426.0774230957031
3,316.6621971130371,426.0769271850586
4,317.1731758117676,426.0763931274414
5,317.65336990356445,426.0758972167969
6,318.1711006164551,426.07494354248047
7,318.66098403930664,426.0740661621094
8,319.1650390625,426.07330322265625
9,319.6811103820801,426.0722351074219
10,320.1801300048828,426.0710144042969
11,320.6803512573242,426.0696792602539
12,321.1705780029297,426.0689926147461
13,321.66656494140625,426.06746673583984
14,322.1772766113281,426.0660171508789
15,322.6688766479492,426.0650634765625
16,323.16375732421875,426.06395721435547
17,323.66912841796875,426.0624694824219
18,324.1685485839844,426.06090545654297
19,324.68013763427734,426.0408020019531
20,325.1654815673828,426.04061126708984
21,325.68286895751953,426.04053497314453
22,326.17794036865234,426.0407257080078
23,326.6671371459961,426.04053497314453
24,327.17342376708984,426.0409927368164
25,327.66632080078125,426.0407257080078
26,328.1742858886719,426.0411834716797
27,328.66546630859375,426.0411071777344
28,329.16759490966797,426.0410690307617
29,329.68170166015625,426.0417175292969
30,330.1657485961914,426.04190826416016
31,330.6830596923828,426.0417938232422
32,331.1774444580078,426.0424041748047
33,331.1796188354492,426.5855026245117
34,330.69530487060547,426.57745361328125
35,330.1681900024414,426.5757751464844
36,329.66548919677734,426.5739440917969
37,329.1557312011719,426.5723419189453
38,328.6662292480469,426.57093048095703
39,328.1526565551758,426.5693664550781
40,327.6664733886719,426.5684127807617
41,327.15702056884766,426.56726837158203
42,326.6685104370117,426.56639099121094
43,326.1720275878906,426.5639114379883
44,325.6605911254883,426.56341552734375
45,325.17112731933594,426.56227111816406
46,324.66434478759766,426.5589141845703
47,324.1595458984375,426.5431594848633
48,323.66649627685547,426.5409851074219
49,323.15418243408203,426.5408706665039
50,322.6657485961914,426.54125213623047
51,322.1571350097656,426.5414810180664
52,321.6686248779297,426.5414810180664
53,321.1715316772461,426.5419387817383
54,320.6624984741211,426.54186248779297
55,320.1718521118164,426.54151916503906
56,319.67124938964844,426.54205322265625
57,319.1619110107422,426.5420150756836
58,318.6692810058594,426.5423583984375
59,318.15406799316406,426.54266357421875
60,317.6662063598633,426.5424346923828
61,317.1590042114258,426.54285430908203
62,316.67186737060547,426.54327392578125
63,316.17252349853516,426.5439987182617
64,315.6604194641113,426.5439224243164
65,315.1751708984375,426.5437316894531
66,315.1751136779785,426.9989776611328
67,315.6757354736328,427.0979309082031
68,316.1517906188965,427.0977783203125
69,316.6608238220215,427.09678649902344
70,317.17477798461914,427.0957565307617
71,317.65710830688477,427.0943069458008
