Timestamp,Group,Value1,Value2,Value3,Value4,Value5,Value6,Value7,Value8
095207798,s,0.0,0.0,0.0,0.0
095207798,G1,601,889,1481,2310,889,570,796,1046
095207798,G2,553,873,2132,827,749,594,805,1051
095207798,G3,594,866,1741,3166,815,1027,830,1056
095207808,G4,598,924,937,1065,1026,551,798,1042
095207855,G1,601,887,1713,2075,867,570,797,1046
095207855,G2,553,869,2117,812,763,589,805,1053
095207872,G3,593,873,3948,1935,810,1250,828,1058
095207872,G4,597,933,940,695,1067,551,798,1042
2025-02-27 09:52:07,W,0.0,0.0,0.0,0.0
095208019,s,0.0,0.0,0.0,0.0
095208019,G1,603,897,1872,1890,887,569,796,1046
095208019,G2,553,874,2119,820,762,592,806,1052
095208019,G3,593,869,2481,3132,821,1096,840,1056
095208036,G4,598,949,952,1152,1079,552,798,1040
095208089,G1,602,898,1483,1609,887,572,797,1047
095208089,G2,553,873,2353,827,763,585,804,1049
095208089,G3,595,869,3409,1701,817,1073,828,1057
095208089,G4,599,929,946,1049,1086,552,798,1041
2025-02-27 09:52:08,W,0.0,0.0,0.0,0.0
095208253,s,0.0,0.0,0.0,0.0
095208253,G1,605,897,1641,2235,907,570,797,1048
095208253,G2,553,871,1994,830,763,595,804,1056
095208253,G3,593,876,2911,2958,825,1376,833,1059
095208264,G4,597,929,957,945,1170,552,798,1040
095208321,G1,605,847,1960,1627,881,571,796,1044
095208324,G2,553,872,2433,826,763,594,803,1050
095208328,G3,593,872,1945,2033,823,1484,831,1060
095208329,G4,598,933,949,1049,1105,552,798,1041
2025-02-27 09:52:08,W,0.0,0.0,0.0,0.0
095208470,s,0.0,0.0,0.0,0.0
095208470,G1,603,882,2203,2484,916,571,797,1048
095208485,G2,553,881,2221,839,763,603,810,1054
095208485,G3,596,873,1740,2870,818,1373,830,1064
095208492,G4,600,953,942,1121,1195,551,797,1041
095208538,G1,602,885,2202,2578,909,571,797,1047
095208538,G2,553,881,2422,822,763,606,808,1053
095208555,G3,594,873,2932,2350,819,1221,840,1061
095208558,G4,600,946,947,1079,1143,553,799,1040
2025-02-27 09:52:08,W,0.0,0.0,0.0,0.0
095208688,s,0.0,0.0,0.0,0.0
095208688,G1,609,898,1826,1771,915,572,797,1049
095208688,G2,553,882,2203,837,764,601,808,1056
095208706,G3,594,873,2560,2701,820,1235,846,1057
095208706,G4,599,961,953,1105,1122,553,799,1040
095208755,G1,608,889,2150,2537,909,572,797,1048
095208755,G2,553,882,2086,827,764,601,808,1050
095208771,G3,596,873,3751,1929,820,1762,844,1061
095208772,G4,600,949,950,1105,1167,553,799,1040
2025-02-27 09:52:08,W,0.0,0.0,0.0,0.0
095208935,s,0.0,0.0,0.0,0.0
095208935,G1,603,864,2154,2319,915,574,797,1047
095208935,G2,553,872,1913,836,762,594,805,1052
095208935,G3,594,882,1641,3083,821,1279,831,1061
095208948,G4,599,956,963,1025,1241,554,799,1040
095209004,G1,604,880,1689,2776,921,573,797,1049
095209005,G2,553,873,1718,838,763,598,808,1056
095209005,G3,595,877,1906,2182,824,1845,841,1066
095209005,G4,600,979,939,1083,1179,554,799,1040
2025-02-27 09:52:09,W,0.0,0.0,0.0,0.0
095209162,s,0.0,0.0,0.0,0.0
095209162,G1,604,888,2178,2613,909,574,797,1048
095209168,G2,553,874,1921,843,764,592,807,1054
095209171,G3,594,873,2589,2672,825,1793,843,1063
095209175,G4,598,1029,931,1151,1254,554,800,1039
095209226,G1,609,894,2338,2381,914,575,798,1048
095209236,G2,553,875,1772,846,762,600,805,1053
095209239,G3,599,873,1921,2614,820,1451,841,1064
095209243,G4,601,878,961,1069,1200,555,799,1040
2025-02-27 09:52:09,W,0.0,0.0,0.0,0.0
095209386,s,0.0,0.0,0.0,0.0
095209386,G1,609,898,2049,1834,917,573,797,1048
095209386,G2,553,876,2348,844,763,596,808,1054
095209386,G3,598,874,3000,1743,821,1394,837,1062
095209405,G4,600,938,931,1142,1194,555,798,1041
095209454,G1,609,904,1637,2421,916,574,798,1050
095209454,G2,552,874,1942,842,762,593,808,1054
095209454,G3,595,872,1847,1992,822,1131,838,1059
095209471,G4,601,817,961,1117,1241,556,800,1042
2025-02-27 09:52:09,W,0.0,0.0,0.0,0.0
095209621,s,0.0,0.0,0.0,0.0
095209621,G1,610,855,2502,2216,951,574,798,1049
095209621,G2,553,876,2455,866,763,598,808,1053
095209621,G3,598,881,1882,1891,825,1297,840,1064
095209631,G4,601,1033,948,1141,1202,555,800,1040
095209689,G1,605,897,2608,2668,946,573,797,1050
095209689,G2,553,876,2572,867,764,600,808,1053
095209689,G3,594,874,1723,1984,817,1226,839,1062
095209689,G4,601,1024,977,1149,1257,555,800,1040
2025-02-27 09:52:09,W,0.0,0.0,0.0,0.0
095209838,s,0.0,0.0,0.0,0.0
095209838,G1,609,872,1974,3185,935,572,797,1049
095209852,G2,553,872,2261,891,764,594,808,1054
