Timestamp,Group,Value1,Value2,Value3,Value4,Value5,Value6,Value7,Value8
105502420,s,0.0,0.0,0.0,0.0
105502420,G1,601,892,1313,1654,869,570,796,1046
105502420,G2,553,873,1745,829,763,584,803,1048
105502420,G3,595,865,2205,1953,810,909,829,1054
105502431,G4,595,936,937,993,1078,551,797,1039
105502478,G1,601,863,1290,1652,873,569,795,1046
105502478,G2,553,871,1914,801,763,590,808,1051
105502495,G3,594,866,3950,2818,811,942,830,1052
105502497,G4,595,936,933,928,1045,549,797,1040
2025-02-27 10:55:02,W,0.0,0.0,0.0,0.0
105502647,s,0.0,0.0,0.0,0.0
105502647,G1,601,882,1645,2080,873,568,795,1046
105502647,G2,553,866,2025,824,763,586,802,1052
105502647,G3,593,874,3287,2259,811,971,828,1054
105502660,G4,594,931,927,511,1079,550,797,1041
105502715,G1,601,880,1301,1922,882,569,795,1046
105502717,G2,553,871,2033,823,762,586,808,1051
105502717,G3,594,871,2871,2486,814,1081,827,1056
105502726,G4,598,937,931,968,933,551,797,1042
2025-02-27 10:55:02,W,0.0,0.0,0.0,0.0
105502860,s,0.0,0.0,0.0,0.0
105502860,G1,601,889,1941,2519,875,569,796,1046
105502870,G2,553,873,2179,830,763,590,806,1049
105502870,G3,594,873,3073,1683,813,943,831,1056
105502876,G4,594,921,946,989,1063,551,797,1041
105502928,G1,601,890,1753,2310,868,569,796,1046
105502934,G2,553,875,2602,850,762,589,803,1053
105502934,G3,595,871,3072,1704,813,1264,831,1058
105502943,G4,594,921,944,511,1049,551,797,1041
2025-02-27 10:55:02,W,0.0,0.0,0.0,0.0
105503097,s,0.0,0.0,0.0,0.0
105503097,G1,603,890,1849,1874,894,569,796,1046
105503108,G2,552,873,2146,812,763,585,803,1049
105503108,G3,594,869,2105,2313,822,1266,830,1056
105503115,G4,597,961,953,1074,1164,551,798,1038
105503161,G1,601,889,2013,1810,870,571,796,1044
105503176,G2,553,874,2249,826,761,589,803,1053
105503179,G3,593,871,2497,3487,818,1197,831,1056
105503181,G4,598,930,945,1050,1096,551,797,1039
2025-02-27 10:55:03,W,0.0,0.0,0.0,0.0
105503308,s,0.0,0.0,0.0,0.0
105503308,G1,604,887,1754,2055,863,570,795,1046
105503324,G2,553,867,1918,817,764,596,808,1055
105503329,G3,594,871,2066,2392,818,1396,827,1056
105503331,G4,599,934,945,1033,1033,551,798,1041
105503377,G1,603,885,2122,2244,866,570,796,1043
105503377,G2,553,868,2004,837,762,590,807,1054
105503395,G3,593,870,3090,2560,819,1429,830,1055
105503397,G4,597,938,938,1053,1057,552,798,1040
2025-02-27 10:55:03,W,0.0,0.0,0.0,0.0
105503542,s,0.0,0.0,0.0,0.0
105503542,G1,601,898,1855,1868,882,574,796,1045
105503542,G2,553,872,1826,858,762,592,806,1050
105503557,G3,594,872,1994,2661,818,1268,830,1059
105503561,G4,600,946,945,1065,1051,551,798,1040
105503616,G1,604,902,1894,1500,923,571,796,1046
105503618,G2,553,873,2215,827,765,605,806,1053
105503618,G3,594,873,2476,2645,822,1279,828,1061
105503626,G4,598,952,945,1065,1061,553,799,1041
2025-02-27 10:55:03,W,0.0,0.0,0.0,0.0
105503760,s,0.0,0.0,0.0,0.0
105503760,G1,604,894,2137,1676,895,574,796,1046
105503760,G2,553,873,1890,848,763,595,806,1054
105503760,G3,594,873,1785,3393,817,1793,837,1058
105503777,G4,596,901,945,1100,1065,553,799,1040
105503827,G1,604,889,1975,2955,875,573,796,1045
105503833,G2,552,876,1965,842,762,593,808,1056
105503833,G3,599,877,3379,1954,819,1364,844,1059
105503842,G4,600,931,953,1092,1135,553,798,1040
2025-02-27 10:55:03,W,0.0,0.0,0.0,0.0
105503991,s,0.0,0.0,0.0,0.0
105503991,G1,609,897,2109,1785,897,575,797,1046
105503991,G2,553,873,1901,849,762,595,807,1054
105503991,G3,594,873,2053,2486,819,1275,831,1059
105504003,G4,600,511,977,1049,1266,553,799,1039
105504061,G1,601,890,2024,1815,914,575,797,1047
105504061,G2,553,873,1784,841,764,598,803,1050
105504061,G3,596,876,2214,2408,826,1159,828,1059
105504061,G4,600,973,962,1105,1162,553,799,1040
2025-02-27 10:55:04,W,0.0,0.0,0.0,0.0
105504209,s,0.0,0.0,0.0,0.0
105504209,G1,604,893,2069,2050,913,573,797,1048
105504226,G2,553,874,1853,859,763,599,805,1053
105504227,G3,594,869,2177,2271,825,1457,832,1059
105504231,G4,601,1030,931,1194,1278,553,799,1039
105504277,G1,604,889,2444,1388,909,573,796,1046
105504277,G2,553,874,1989,860,763,595,807,1055
105504296,G3,597,873,2423,1772,818,1244,838,1059
105504298,G4,601,815,961,1117,1234,553,800,1040
2025-02-27 10:55:04,W,0.0,0.0,0.0,0.0
105504473,s,0.0,0.0,0.0,0.0
105504473,G1,603,893,1801,2632,873,572,797,1047
105504475,G2,552,876,1991,837,763,596,808,1052
105504475,G3,600,874,2048,1849,821,1717,839,1062
105504483,G4,600,961,983,1213,1329,555,800,1038
105504539,G1,604,905,2007,2765,931,569,796,1049
105504544,G2,553,877,2163,875,763,595,805,1053
105504547,G3,597,874,2150,2088,819,1509,831,1062
105504549,G4,600,1053,967,1129,1279,555,797,1038
2025-02-27 10:55:04,W,0.0,0.0,0.0,0.0
105504676,s,0.0,0.0,0.0,0.0
105504676,G1,609,897,2209,2364,916,575,797,1048
105504692,G2,553,877,2231,842,762,600,808,1055
105504692,G3,600,880,2252,1763,822,1576,839,1060
105504700,G4,601,511,879,1116,1418,554,799,1040
105504755,G1,606,898,2519,2162,951,574,797,1049
105504760,G2,552,878,1764,869,763,598,805,1054
105504763,G3,594,873,2119,1779,818,1616,831,1059
105504765,G4,601,933,967,1073,1194,555,800,1040
2025-02-27 10:55:04,W,0.0,0.0,0.0,0.0
105504908,s,0.0,0.0,0.0,0.0
105504908,G1,610,902,2378,1565,953,574,798,1050
105504908,G2,553,871,2258,865,764,588,808,1052
105504925,G3,595,873,1593,2209,821,1733,832,1064
105504927,G4,601,1042,918,1183,1139,555,798,1041
105504977,G1,610,897,1663,1950,929,573,797,1049
105504977,G2,553,873,2089,890,763,588,808,1052
105504977,G3,597,873,1640,2024,823,1793,843,1064
105504994,G4,602,1024,968,1114,1190,556,800,1040
2025-02-27 10:55:04,W,0.0,0.0,0.0,0.0
105505141,s,0.0,0.0,0.0,0.0
105505141,G1,609,898,2601,1767,923,572,797,1050
105505141,G2,553,875,2453,924,764,593,806,1054
105505141,G3,595,873,1449,2221,822,1811,833,1064
105505155,G4,601,1041,954,1291,1129,557,798,1040
105505211,G1,610,913,2954,1439,989,572,797,1048
105505211,G2,553,882,2777,939,763,595,808,1053
105505211,G3,599,874,1828,1914,823,1367,836,1060
105505211,G4,601,1042,969,1246,1315,555,800,1040
2025-02-27 10:55:05,W,0.0,0.0,0.0,0.0
105505374,s,0.0,0.0,0.0,0.0
105505374,G1,611,906,1803,2286,947,575,798,1049
105505374,G2,553,885,2631,923,764,591,809,1052
105505374,G3,601,873,1495,1739,822,1830,840,1064
105505383,G4,601,1058,906,1521,1218,555,800,1041
105505428,G1,609,930,2797,2700,963,575,798,1049
105505443,G2,553,885,2838,924,764,590,808,1052
105505448,G3,601,873,1554,1640,821,1837,840,1063
105505451,G4,601,1054,977,1346,1313,555,798,1041
2025-02-27 10:55:05,W,0.0,0.0,0.0,0.0
105505589,s,0.0,0.0,0.0,0.0
105505589,G1,612,914,2122,2029,922,575,798,1050
105505605,G2,553,890,2157,928,765,592,808,1054
105505605,G3,597,876,1953,2010,829,1433,838,1066
105505611,G4,601,511,971,1539,1238,556,800,1041
105505667,G1,616,905,2050,2103,889,574,798,1048
105505667,G2,553,879,2653,986,764,595,808,1054
105505667,G3,597,873,1447,1818,823,1422,837,1066
105505678,G4,601,1069,978,1339,1369,557,800,1041
2025-02-27 10:55:05,W,0.0,0.0,0.0,0.0
